term_key,term_label,field_name,search_variant,match_count,total_spend,samples
OPTIMA_CT520,Optima CT520,Product_Description,"(?:\bOPTIMA\b[^|]{0,50}\b(?:CT[\s\-]*520)\b)|(?:\b(?:CT[\s\-]*520)\b[^|]{0,50}\bOPTIMA\b)|(?:\bOPTIMA\b[^|]{0,50}\b520\b[^|]{0,50}\bCT\b)",0,0.0,
OPTIMA_CT520,Optima CT520,Manufacturer_Top_Parent_Name,"(?:\bOPTIMA\b[^|]{0,50}\b(?:CT[\s\-]*520)\b)|(?:\b(?:CT[\s\-]*520)\b[^|]{0,50}\bOPTIMA\b)|(?:\bOPTIMA\b[^|]{0,50}\b520\b[^|]{0,50}\bCT\b)",0,0.0,
OPTIMA_CT520,Optima CT520,Manufacturer_Name,"(?:\bOPTIMA\b[^|]{0,50}\b(?:CT[\s\-]*520)\b)|(?:\b(?:CT[\s\-]*520)\b[^|]{0,50}\bOPTIMA\b)|(?:\bOPTIMA\b[^|]{0,50}\b520\b[^|]{0,50}\bCT\b)",0,0.0,
OPTIMA_CT520,Optima CT520,Vendor_Top_Parent_Name,"(?:\bOPTIMA\b[^|]{0,50}\b(?:CT[\s\-]*520)\b)|(?:\b(?:CT[\s\-]*520)\b[^|]{0,50}\bOPTIMA\b)|(?:\bOPTIMA\b[^|]{0,50}\b520\b[^|]{0,50}\bCT\b)",0,0.0,
OPTIMA_CT520,Optima CT520,Vendor_Name,"(?:\bOPTIMA\b[^|]{0,50}\b(?:CT[\s\-]*520)\b)|(?:\b(?:CT[\s\-]*520)\b[^|]{0,50}\bOPTIMA\b)|(?:\bOPTIMA\b[^|]{0,50}\b520\b[^|]{0,50}\bCT\b)",0,0.0,
OPTIMA_CT520,Optima CT520,Brand_Name,"(?:\bOPTIMA\b[^|]{0,50}\b(?:CT[\s\-]*520)\b)|(?:\b(?:CT[\s\-]*520)\b[^|]{0,50}\bOPTIMA\b)|(?:\bOPTIMA\b[^|]{0,50}\b520\b[^|]{0,50}\bCT\b)",0,0.0,
OPTIMA_CT520,Optima CT520,Manufacturer_Catalog_Number,"(?:\bOPTIMA\b[^|]{0,50}\b(?:CT[\s\-]*520)\b)|(?:\b(?:CT[\s\-]*520)\b[^|]{0,50}\bOPTIMA\b)|(?:\bOPTIMA\b[^|]{0,50}\b520\b[^|]{0,50}\bCT\b)",0,0.0,
OPTIMA_CT520,Optima CT520,Contracted_Catalog_Number,"(?:\bOPTIMA\b[^|]{0,50}\b(?:CT[\s\-]*520)\b)|(?:\b(?:CT[\s\-]*520)\b[^|]{0,50}\bOPTIMA\b)|(?:\bOPTIMA\b[^|]{0,50}\b520\b[^|]{0,50}\bCT\b)",0,0.0,
OPTIMA_CT520,Optima CT520,Current_Contracted_Catalog_Number,"(?:\bOPTIMA\b[^|]{0,50}\b(?:CT[\s\-]*520)\b)|(?:\b(?:CT[\s\-]*520)\b[^|]{0,50}\bOPTIMA\b)|(?:\bOPTIMA\b[^|]{0,50}\b520\b[^|]{0,50}\bCT\b)",0,0.0,
OPTIMA_CT520,Optima CT520,Forecasted_Contracted_Catalog_Number,"(?:\bOPTIMA\b[^|]{0,50}\b(?:CT[\s\-]*520)\b)|(?:\b(?:CT[\s\-]*520)\b[^|]{0,50}\bOPTIMA\b)|(?:\bOPTIMA\b[^|]{0,50}\b520\b[^|]{0,50}\bCT\b)",0,0.0,
