blinded_facility_id,month_year,ndc11,reference_number,spend,units,source_flag
FAC_00250,2024-07,2F7114,40992,792.0500000000001,31.0,ERP
FAC_00250,2024-08,2F7114,40992,204.4,8.0,ERP
FAC_00250,2024-08,2F7114,40992,204.4,8.0,ERP
FAC_00250,2024-09,2F7114,40992,613.2,24.0,ERP
FAC_00250,2024-10,2D0737,34813,52.88,1.0,ERP
FAC_00250,2024-10,2F7114,40992,715.4,28.0,ERP
FAC_00250,2024-10,63323017876,,0.0,0.0,WHOLESALER
FAC_00250,2024-10,63323082474,,0.0,0.0,WHOLESALER
FAC_00250,2024-10,63323082476,,0.0,0.0,WHOLESALER
FAC_00250,2024-10,63323086974,,0.0,0.0,WHOLESALER
FAC_00250,2024-10,63323087010,,0.0,0.0,WHOLESALER
FAC_00250,2024-10,63323087074,,0.0,0.0,WHOLESALER
FAC_00250,2024-10,65219021850,,0.0,0.0,WHOLESALER
FAC_00250,2024-10,65219022010,,0.0,0.0,WHOLESALER
FAC_00250,2024-10,65219022450,,0.0,0.0,WHOLESALER
FAC_00250,2024-10,65219023610,,0.0,0.0,WHOLESALER
FAC_00250,2024-10,65219023825,,0.0,0.0,WHOLESALER
FAC_00250,2024-10,65219024050,,0.0,0.0,WHOLESALER
FAC_00250,2024-10,65219038905,,0.0,0.0,WHOLESALER
FAC_00250,2024-10,65219038910,,0.0,0.0,WHOLESALER
FAC_00250,2024-10,65219045660,,0.0,0.0,WHOLESALER
FAC_00250,2024-10,65219047030,,0.0,0.0,WHOLESALER
FAC_00250,2024-10,65219047220,,0.0,0.0,WHOLESALER
FAC_00250,2024-10,65219047410,,241.2,10.0,WHOLESALER
FAC_00250,2024-10,65219047910,,0.0,0.0,WHOLESALER
FAC_00250,2024-11,2F7114,40992,204.4,8.0,ERP
FAC_00250,2024-12,2F7114,40992,511.0,20.0,ERP
FAC_00250,2024-12,65219011810,,0.0,0.0,WHOLESALER
FAC_00250,2024-12,65219014410,,0.0,0.0,WHOLESALER
FAC_00250,2025-01,2F7114,40992,408.8,16.0,ERP
FAC_00250,2025-01,65219011810,,0.0,0.0,WHOLESALER
FAC_00250,2025-01,65219014410,,0.0,0.0,WHOLESALER
FAC_00250,2025-01,65219047530,,0.0,0.0,WHOLESALER
FAC_00250,2025-02,2F7114,40992,236.0,5.0,ERP
FAC_00250,2025-02,65219011810,,0.0,0.0,WHOLESALER
FAC_00250,2025-02,65219011910,,0.0,0.0,WHOLESALER
FAC_00250,2025-02,65219014410,,0.0,0.0,WHOLESALER
FAC_00250,2025-02,65219047410,,0.0,0.0,WHOLESALER
FAC_00250,2025-03,2F7114,40992,424.8,9.0,ERP
FAC_00250,2025-03,2F7114,40992,573.28,16.0,ERP
FAC_00250,2025-04,2F7114,40992,640.8,20.0,ERP
FAC_00250,2025-05,2F7114,40992,999.32,32.0,ERP
FAC_00250,2025-06,2F7114,40992,640.8,20.0,ERP
FAC_00250,2025-07,2D0737,34813,52.88,1.0,ERP
FAC_00250,2025-07,2F7114,40992,640.8,20.0,ERP
FAC_00250,2025-08,2F7114,40992,897.1199999999999,28.0,ERP
FAC_00250,2025-09,2F7114,40992,544.6800000000001,17.0,ERP
FAC_00250,2025-10,2F7114,40992,768.9599999999999,24.0,ERP
FAC_00250,2025-11,2F7114,40992,897.1199999999999,28.0,ERP
FAC_00250,2025-12,2F7114,40992,768.9599999999999,24.0,ERP
FAC_00251,2024-10,65219045660,,133.8,1.0,WHOLESALER
FAC_00251,2025-09,65219045660,,150.05,1.0,WHOLESALER
FAC_00251,2025-10,63323053075,,71.57,1.0,WHOLESALER
FAC_00252,2024-03,63323053075,,199.0,5.0,WHOLESALER
FAC_00252,2024-10,63323053075,,79.6,2.0,WHOLESALER
FAC_00252,2025-04,65219047410,,245.4,10.0,WHOLESALER
FAC_00253,2024-01,65219047030,,62.25,1.0,WHOLESALER
FAC_00253,2024-03,63323053075,,1114.4,28.0,WHOLESALER
FAC_00253,2024-04,63323053075,,1273.6,32.0,WHOLESALER
FAC_00253,2024-05,63323053075,,1273.6,32.0,WHOLESALER
FAC_00253,2024-06,63323053075,,1393.0,35.0,WHOLESALER
FAC_00253,2024-07,63323053075,,2149.2,54.0,WHOLESALER
FAC_00253,2024-08,63323053075,,2547.2,64.0,WHOLESALER
FAC_00253,2024-09,63323053075,,159.2,4.0,WHOLESALER
FAC_00253,2024-10,63323053075,,756.2,19.0,WHOLESALER
FAC_00254,2024-08,63323053075,,278.6,7.0,WHOLESALER
FAC_00254,2024-10,63323053075,,199.0,5.0,WHOLESALER
FAC_00254,2024-10,65219047410,,2496.0,100.0,WHOLESALER
FAC_00254,2025-05,63323017876,,499.46,17.0,WHOLESALER
FAC_00254,2025-05,65219047410,,417.18,17.0,WHOLESALER
FAC_00254,2025-06,63323017876,,29.38,1.0,WHOLESALER
FAC_00255,2024-01,63323087010,,53.44,1.0,WHOLESALER
FAC_00255,2024-06,63323062655,,79.6,2.0,WHOLESALER
FAC_00255,2024-08,63323062655,,-79.6,-2.0,WHOLESALER
FAC_00255,2025-05,65219022010,,0.0,0.0,WHOLESALER
FAC_00255,2025-05,65219047410,,245.4,10.0,WHOLESALER
FAC_00255,2025-07,63323017876,,117.52,4.0,WHOLESALER
FAC_00255,2025-07,63323062610,,311.78,14.0,WHOLESALER
FAC_00255,2025-07,65219046850,,375.24,4.0,WHOLESALER
FAC_00255,2025-10,63323062610,,556.75,25.0,WHOLESALER
FAC_00255,2025-11,65219046850,,1407.15,15.0,WHOLESALER
FAC_00255,2025-12,65219046020,,159.2,4.0,WHOLESALER
FAC_00255,2025-12,65219046210,,154.68,6.0,WHOLESALER
FAC_00256,2024-01,63323053075,,839.7,21.0,WHOLESALER
FAC_00256,2024-02,63323053075,,835.8,21.0,WHOLESALER
FAC_00256,2024-03,63323053075,,1910.4,48.0,WHOLESALER
FAC_00256,2024-04,63323053075,,278.6,7.0,WHOLESALER
FAC_00256,2024-07,63323053075,,557.2,14.0,WHOLESALER
FAC_00256,2024-08,63323053075,,1910.4,48.0,WHOLESALER
FAC_00256,2024-09,63323053075,,1990.0,50.0,WHOLESALER
FAC_00256,2024-10,63323053075,,955.2,24.0,WHOLESALER
FAC_00256,2024-12,63323086910,,0.0,0.0,WHOLESALER
FAC_00256,2024-12,63323086974,,0.0,0.0,WHOLESALER
FAC_00256,2025-05,65219047410,,368.1,15.0,WHOLESALER
FAC_00257,2025-01,63323053075,,199.0,5.0,WHOLESALER
FAC_00257,2025-07,63323082475,,39.8,1.0,WHOLESALER
FAC_00257,2025-09,63323082475,,0.0,0.0,WHOLESALER
FAC_00258,2024-02,63323062625,,56.57,1.0,WHOLESALER
FAC_00258,2024-07,63323053075,,1154.2,29.0,WHOLESALER
FAC_00258,2025-05,65219047220,,495.84,12.0,WHOLESALER
FAC_00259,2025-03,65219046020,,40.51,1.0,WHOLESALER
FAC_00259,2025-04,65219045830,,115.16,2.0,WHOLESALER
FAC_00259,2025-10,65219045830,,57.64,1.0,WHOLESALER
FAC_00259,2025-12,65219045830,,57.55,1.0,WHOLESALER
FAC_00260,2024-01,2F7114,40992,657.232,16.0,ERP
FAC_00260,2024-01,63323053075,,74.4,1.0,WHOLESALER
FAC_00260,2024-01,63323066910,,38.69,1.0,WHOLESALER
FAC_00260,2024-02,2F7114,40992,492.924,12.0,ERP
FAC_00260,2024-03,2F7114,40992,580.254,12.0,ERP
FAC_00260,2024-03,63323053075,,74.4,1.0,WHOLESALER
FAC_00260,2024-03,65219014410,,58.48,1.0,WHOLESALER
FAC_00260,2024-04,2F7114,40992,1727.314,36.0,ERP
FAC_00260,2024-05,2F7114,40992,1133.612,24.0,ERP
FAC_00260,2024-07,2F7114,40992,1511.4810000000002,32.0,ERP
FAC_00260,2024-07,65219014410,,58.48,1.0,WHOLESALER
FAC_00260,2024-07,65219047220,,316.62,6.0,WHOLESALER
FAC_00260,2024-08,2F7114,40992,1794.8850000000002,38.0,ERP
FAC_00260,2024-08,63323053075,,70.69,1.0,WHOLESALER
FAC_00260,2024-09,2F7114,40992,1203.443,36.0,ERP
FAC_00260,2024-09,63323053075,,70.69,1.0,WHOLESALER
FAC_00260,2024-10,2F7114,40992,2861.922,60.0,ERP
FAC_00260,2024-10,63323053075,,0.0,0.0,WHOLESALER
FAC_00260,2024-11,2F7114,40992,2861.922,60.0,ERP
FAC_00260,2024-12,2F7114,40992,2289.538,48.0,ERP
FAC_00260,2025-02,63323053075,,70.69,1.0,WHOLESALER
FAC_00260,2025-03,2F7114,40992,472.34,10.0,ERP
FAC_00260,2025-04,2F7114,40992,1133.616,24.0,ERP
FAC_00260,2025-05,2F7114,40992,566.808,12.0,ERP
FAC_00260,2025-06,2F7114,40992,1133.616,24.0,ERP
FAC_00260,2025-07,2F7114,40992,1983.828,42.0,ERP
FAC_00260,2025-08,2F7114,40992,1605.956,34.0,ERP
FAC_00260,2025-09,2F7114,40992,944.68,20.0,ERP
FAC_00260,2025-09,63323053075,,0.0,0.0,WHOLESALER
FAC_00260,2025-10,2F7114,40992,1605.956,34.0,ERP
FAC_00260,2025-11,2F7114,40992,1133.616,24.0,ERP
FAC_00260,2025-12,2F7114,40992,755.744,16.0,ERP
FAC_00260,2025-12,63323053075,,71.57,1.0,WHOLESALER
FAC_00261,2024-01,65219025810,,5449.92,12.0,WHOLESALER
FAC_00261,2024-02,65219025810,,3640.72,8.0,WHOLESALER
FAC_00261,2024-03,65219025810,,4098.6,9.0,WHOLESALER
FAC_00261,2024-04,65219025810,,910.8,2.0,WHOLESALER
FAC_00261,2024-06,65219025810,,455.25,1.0,WHOLESALER
FAC_00261,2024-10,65219025810,,455.25,1.0,WHOLESALER
FAC_00261,2024-11,65219025810,,1815.44,4.0,WHOLESALER
FAC_00261,2024-12,65219025810,,2269.3,5.0,WHOLESALER
FAC_00261,2025-01,65219025810,,907.72,2.0,WHOLESALER
FAC_00261,2025-05,63323053075,,92.4,2.0,WHOLESALER
FAC_00261,2025-05,65219025810,,1260.66,3.0,WHOLESALER
FAC_00261,2025-06,65219025810,,1680.88,4.0,WHOLESALER
FAC_00261,2025-08,65219025810,,1260.66,3.0,WHOLESALER
FAC_00261,2025-09,65219025810,,1260.66,3.0,WHOLESALER
FAC_00261,2025-10,65219025810,,1260.66,3.0,WHOLESALER
FAC_00261,2025-11,65219025810,,1260.24,3.0,WHOLESALER
FAC_00261,2025-12,65219025810,,2521.2,5.0,WHOLESALER
FAC_00262,2024-01,2D0737,34813,330.0,10.0,ERP
FAC_00262,2024-04,63323053075,,0.0,0.0,WHOLESALER
FAC_00262,2024-05,63323053075,,70.69,1.0,WHOLESALER
FAC_00262,2024-06,63323053075,,70.69,1.0,WHOLESALER
FAC_00262,2024-07,63323053075,,70.69,1.0,WHOLESALER
FAC_00262,2024-10,63323053075,,0.0,0.0,WHOLESALER
FAC_00262,2024-11,63323053075,,0.0,0.0,WHOLESALER
FAC_00262,2024-12,63323053075,,0.0,0.0,WHOLESALER
FAC_00262,2025-02,63323053075,,70.69,1.0,WHOLESALER
FAC_00262,2025-04,2F7114,40992,46.85,1.0,ERP
FAC_00262,2025-05,2F7114,40992,140.55,3.0,ERP
FAC_00262,2025-06,2F7114,40992,702.75,15.0,ERP
FAC_00262,2025-10,63323053075,,71.57,1.0,WHOLESALER
FAC_00263,2025-09,2F7114,40992,133.2,6.0,ERP
FAC_00263,2025-10,2F7114,40992,222.0,10.0,ERP
FAC_00263,2025-12,2F7114,40992,177.6,8.0,ERP
FAC_00264,2024-01,2F7114,40992,227.36,7.0,ERP
FAC_00264,2024-01,2F7114,40992,97.44,3.0,ERP
FAC_00264,2024-01,63323066910,,33.29,1.0,WHOLESALER
FAC_00264,2024-02,2F7114,40992,41.53,1.0,ERP
FAC_00264,2024-03,2F7114,40992,130.24,4.0,ERP
FAC_00264,2024-03,2F7114,40992,94.86,3.0,ERP
FAC_00264,2024-04,2F7114,40992,195.36,6.0,ERP
FAC_00264,2024-05,2F7114,40992,97.68,3.0,ERP
FAC_00264,2024-06,2F7114,40992,325.6,10.0,ERP
FAC_00264,2024-06,2F7114,40992,97.68,3.0,ERP
FAC_00264,2024-07,2F7114,40992,97.68,3.0,ERP
FAC_00264,2024-08,2F7114,40992,195.36,6.0,ERP
FAC_00264,2024-08,2F7114,40992,97.68,3.0,ERP
FAC_00264,2024-09,2F7114,40992,97.68,3.0,ERP
FAC_00264,2024-10,2F7114,40992,97.68,3.0,ERP
FAC_00264,2024-11,2F7114,40992,97.68,3.0,ERP
FAC_00264,2024-12,2F7114,40992,97.68,3.0,ERP
FAC_00264,2025-01,2F7114,40992,322.8,9.0,ERP
FAC_00264,2025-02,2F7114,40992,97.68,3.0,ERP
FAC_00264,2025-03,2F7114,40992,254.88,6.0,ERP
FAC_00264,2025-03,2F7114,40992,97.68,3.0,ERP
FAC_00264,2025-04,2F7114,40992,382.32,9.0,ERP
FAC_00264,2025-05,2F7114,40992,127.44,3.0,ERP
FAC_00264,2025-09,2F7114,40992,254.88,6.0,ERP
FAC_00264,2025-10,2F7114,40992,212.4,5.0,ERP
FAC_00264,2025-11,2F7114,40992,254.88,6.0,ERP
FAC_00264,2025-12,2F7114,40992,212.4,5.0,ERP
FAC_00265,2024-01,63323082474,,61.94,1.0,WHOLESALER
FAC_00265,2024-01,63323082475,,43.58,1.0,WHOLESALER
FAC_00265,2024-04,63323082474,,123.88,2.0,WHOLESALER
FAC_00265,2024-05,63323017876,,52.5,1.0,WHOLESALER
FAC_00265,2024-05,63323082475,,43.58,1.0,WHOLESALER
FAC_00265,2024-06,63323082474,,123.88,2.0,WHOLESALER
FAC_00265,2024-07,63323082474,,123.88,2.0,WHOLESALER
FAC_00265,2024-09,63323082474,,123.88,2.0,WHOLESALER
FAC_00265,2025-08,63323082474,,149.26,2.0,WHOLESALER
FAC_00266,2024-10,65219024050,,0.0,0.0,WHOLESALER
FAC_00266,2024-10,65219047220,,0.0,0.0,WHOLESALER
FAC_00266,2024-10,65219047410,,0.0,0.0,WHOLESALER
FAC_00266,2024-11,65219022225,,0.0,0.0,WHOLESALER
FAC_00266,2024-11,65219047030,,0.0,0.0,WHOLESALER
FAC_00266,2025-02,65219023825,,0.0,0.0,WHOLESALER
FAC_00266,2025-03,63323053075,,40.53,1.0,WHOLESALER
FAC_00266,2025-04,63323068310,,0.0,0.0,WHOLESALER
FAC_00266,2025-04,63323086975,,57.62,1.0,WHOLESALER
FAC_00266,2025-04,65219014410,,0.0,0.0,WHOLESALER
FAC_00266,2025-04,65219015075,,0.0,0.0,WHOLESALER
FAC_00266,2025-11,63323087374,,40.53,1.0,WHOLESALER
FAC_00267,2024-01,2D0737,34813,5220.4,110.0,ERP
FAC_00267,2024-10,2D0737,34813,1980.0,60.0,ERP
FAC_00267,2025-04,2F7114,40992,93.7,2.0,ERP
FAC_00267,2025-12,2F7114,40992,46.85,1.0,ERP
FAC_00268,2024-10,2D0737,34813,792.0,24.0,ERP
FAC_00268,2025-01,2D0737,34813,490.05,15.0,ERP
FAC_00268,2025-02,2D0737,34813,882.09,27.0,ERP
FAC_00269,2024-01,2F7114,40992,1052.4,40.0,ERP
FAC_00269,2024-01,2F7114,40992,1366.2,54.0,ERP
FAC_00269,2024-02,2F7114,40992,2373.3,90.0,ERP
FAC_00269,2024-02,2F7114,40992,1138.5,45.0,ERP
FAC_00269,2024-03,2F7114,40992,2478.7799999999997,94.0,ERP
FAC_00269,2024-03,2F7114,40992,506.0,20.0,ERP
FAC_00269,2024-04,2F7114,40992,506.0,20.0,ERP
FAC_00269,2024-04,2F7114,40992,791.0999999999999,30.0,ERP
FAC_00269,2024-05,2F7114,40992,759.0,30.0,ERP
FAC_00269,2024-05,2F7114,40992,2135.97,81.0,ERP
FAC_00269,2024-06,2F7114,40992,2024.0,80.0,ERP
FAC_00269,2024-06,2F7114,40992,1661.31,63.0,ERP
FAC_00269,2024-07,2F7114,40992,2584.26,98.0,ERP
FAC_00269,2024-07,2F7114,40992,2555.3,101.0,ERP
FAC_00269,2024-08,2F7114,40992,1012.0,40.0,ERP
FAC_00269,2024-08,2F7114,40992,2689.74,102.0,ERP
FAC_00269,2024-09,2F7114,40992,1315.6,52.0,ERP
FAC_00269,2024-09,2F7114,40992,4166.46,158.0,ERP
FAC_00269,2024-10,2F7114,40992,759.0,30.0,ERP
FAC_00269,2024-10,2F7114,40992,1845.9,70.0,ERP
FAC_00269,2024-10,2F7114,40992,2074.6,82.0,ERP
FAC_00269,2024-10,65219047030,420704583,15915.0,250.0,ERP
FAC_00269,2024-10,65219047220,12395049,9369.6,208.0,ERP
FAC_00269,2024-10,65219047410,12395051,9287.2,358.0,ERP
FAC_00269,2024-10,65219047910,420787916,17690.0,400.0,ERP
FAC_00269,2024-10,63323053075,,0.0,0.0,WHOLESALER
FAC_00269,2024-10,65219023825,,0.0,0.0,WHOLESALER
FAC_00269,2024-10,65219024050,,0.0,0.0,WHOLESALER
FAC_00269,2024-10,65219045830,,0.0,0.0,WHOLESALER
FAC_00269,2024-10,65219046020,,0.0,0.0,WHOLESALER
FAC_00269,2024-10,65219047910,,0.0,0.0,WHOLESALER
FAC_00269,2024-11,2F7114,40992,759.0,30.0,ERP
FAC_00269,2024-11,2F7114,40992,1280.5,50.0,ERP
FAC_00269,2024-11,2F7114,40992,3955.5,150.0,ERP
FAC_00269,2024-11,2F7114,40992,2277.0,90.0,ERP
FAC_00269,2024-11,65219047030,420704583,1971.0,30.0,ERP
FAC_00269,2024-11,65219047220,12395049,1386.0,30.0,ERP
FAC_00269,2024-11,65219047410,12395051,3885.0,150.0,ERP
FAC_00269,2024-11,65219047910,420787916,2620.0,50.0,ERP
FAC_00269,2024-11,63323053075,,0.0,0.0,WHOLESALER
FAC_00269,2024-12,2F7114,40992,2530.0,100.0,ERP
FAC_00269,2024-12,63323062655,11319861,13355.0,225.0,ERP
FAC_00269,2024-12,63323086910,11756373,917.5,25.0,ERP
FAC_00269,2024-12,63323087310,11756378,7407.5,225.0,ERP
FAC_00269,2024-12,65219047220,12395049,6930.0,150.0,ERP
FAC_00269,2024-12,65219047410,12395051,7770.0,300.0,ERP
FAC_00269,2024-12,65219047910,420787916,41920.0,800.0,ERP
FAC_00269,2024-12,63323053075,,0.0,0.0,WHOLESALER
FAC_00269,2025-01,2F7114,40992,1518.0,60.0,ERP
FAC_00269,2025-01,2F7114,40992,1213.02,46.0,ERP
FAC_00269,2025-01,65219047220,12395049,2310.0,50.0,ERP
FAC_00269,2025-01,63323053075,,0.0,0.0,WHOLESALER
FAC_00269,2025-02,2F7114,40992,253.0,10.0,ERP
FAC_00269,2025-02,2F7114,40992,1984.2,60.0,ERP
FAC_00269,2025-02,65219014610,,190.08,2.0,WHOLESALER
FAC_00269,2025-03,2F7114,40992,1771.0,70.0,ERP
FAC_00269,2025-04,2F7114,40992,253.0,10.0,ERP
FAC_00269,2025-04,65219046850,,151.5,1.0,WHOLESALER
FAC_00269,2025-05,2F7114,40992,2669.8000000000006,86.0,ERP
FAC_00269,2025-05,2F7114,40992,330.7,10.0,ERP
FAC_00269,2025-05,63323053075,,150.82,2.0,WHOLESALER
FAC_00269,2025-06,2F7114,40992,3816.000000000001,120.0,ERP
FAC_00269,2025-06,63323053075,,75.41,1.0,WHOLESALER
FAC_00269,2025-07,2F7114,40992,2860.6,92.0,ERP
FAC_00269,2025-08,2F7114,40992,3466.2,109.0,ERP
FAC_00269,2025-09,2D0737,34813,173.68,8.0,ERP
FAC_00269,2025-09,2F7114,40992,3879.6,122.0,ERP
FAC_00269,2025-10,2F7114,40992,3275.3999999999996,103.0,ERP
FAC_00269,2025-10,2F7114,40992,506.6,16.0,ERP
FAC_00269,2025-10,2F7114,40992,396.84,12.0,ERP
FAC_00269,2025-11,2F7114,40992,2862.0,90.0,ERP
FAC_00269,2025-12,2F7114,40992,3307.2,104.0,ERP
FAC_00269,2025-12,2F7114,40992,408.36,12.0,ERP
FAC_00270,2024-01,2D0737,34813,434.24,8.0,ERP
FAC_00270,2024-01,2F7114,40992,227.43,9.0,ERP
FAC_00270,2024-01,63323062600,11319852,96.2,1.0,ERP
FAC_00270,2024-01,63323062600,,0.0,0.0,WHOLESALER
FAC_00270,2024-02,2D0737,34813,485.36,9.0,ERP
FAC_00270,2024-02,2F7114,40992,260.3,10.0,ERP
FAC_00270,2024-03,2D0737,34813,217.12,4.0,ERP
FAC_00270,2024-03,2F7114,40992,153.9,6.0,ERP
FAC_00270,2024-03,2F7114,40992,99.22,4.0,ERP
FAC_00270,2024-04,2F7114,40992,860.02,34.0,ERP
FAC_00270,2024-05,2D0737,34813,217.28,4.0,ERP
FAC_00270,2024-05,2F7114,40992,405.76,16.0,ERP
FAC_00270,2024-06,2D0737,34813,108.64,2.0,ERP
FAC_00270,2024-06,2F7114,40992,253.59999999999997,10.0,ERP
FAC_00270,2024-07,2D0737,34813,108.64,2.0,ERP
FAC_00270,2024-07,2F7114,40992,76.95,3.0,ERP
FAC_00270,2024-07,2F7114,40992,456.48,18.0,ERP
FAC_00270,2024-07,2F7114,40992,187.08,3.0,ERP
FAC_00270,2024-08,2F7114,40992,76.08,3.0,ERP
FAC_00270,2024-09,2D0737,34813,108.64,2.0,ERP
FAC_00270,2024-09,2F7114,40992,102.6,4.0,ERP
FAC_00270,2024-10,2F7114,40992,380.4,15.0,ERP
FAC_00270,2024-10,2F7114,40992,615.6,24.0,ERP
FAC_00270,2024-10,65219047030,420704583,1324.8,12.0,ERP
FAC_00270,2024-10,65219047410,12395051,41.95,1.0,ERP
FAC_00270,2024-10,65219047410,12395051,4351.2,168.0,ERP
FAC_00270,2024-10,65219047910,420787916,5006.4,168.0,ERP
FAC_00270,2024-10,63323017876,,0.0,0.0,WHOLESALER
FAC_00270,2024-10,63323062600,,0.0,0.0,WHOLESALER
FAC_00270,2024-10,63323086910,,0.0,0.0,WHOLESALER
FAC_00270,2024-10,65219047030,,0.0,0.0,WHOLESALER
FAC_00270,2024-10,65219047220,,0.0,0.0,WHOLESALER
FAC_00270,2024-10,65219047410,,41.95,1.0,WHOLESALER
FAC_00270,2024-10,65219047910,,0.0,0.0,WHOLESALER
FAC_00270,2024-11,2D0737,34813,54.15,1.0,ERP
FAC_00270,2024-11,2F7114,40992,380.4,15.0,ERP
FAC_00270,2024-11,2F7114,40992,306.96,12.0,ERP
FAC_00270,2024-12,2D0737,34813,162.45,3.0,ERP
FAC_00270,2024-12,2F7114,40992,380.4,15.0,ERP
FAC_00270,2024-12,63323086910,,0.0,0.0,WHOLESALER
FAC_00270,2025-01,2D0737,34813,216.6,4.0,ERP
FAC_00270,2025-01,2F7114,40992,152.16,6.0,ERP
FAC_00270,2025-01,63323017876,,0.0,0.0,WHOLESALER
FAC_00270,2025-02,2D0737,34813,270.75,5.0,ERP
FAC_00270,2025-02,63323062600,11319852,98.39,1.0,ERP
FAC_00270,2025-02,63323086910,11756373,137.72,4.0,ERP
FAC_00270,2025-02,63323062600,,98.39,1.0,WHOLESALER
FAC_00270,2025-02,63323086910,,137.72,4.0,WHOLESALER
FAC_00270,2025-03,2D0737,34813,54.15,1.0,ERP
FAC_00270,2025-04,2D0737,34813,108.3,2.0,ERP
FAC_00270,2025-04,2F7114,40992,222.6,7.0,ERP
FAC_00270,2025-04,2F7114,40992,128.28,4.0,ERP
FAC_00270,2025-04,63323053075,11380572,71.57,1.0,ERP
FAC_00270,2025-04,63323053075,,71.57,1.0,WHOLESALER
FAC_00270,2025-05,2D0737,34813,54.15,1.0,ERP
FAC_00270,2025-05,2F7114,40992,190.8,6.0,ERP
FAC_00270,2025-06,2D0737,34813,108.3,2.0,ERP
FAC_00270,2025-06,2F7114,40992,445.2000000000001,14.0,ERP
FAC_00270,2025-07,2D0737,34813,162.45,3.0,ERP
FAC_00270,2025-07,2F7114,40992,667.8,21.0,ERP
FAC_00270,2025-07,2F7114,40992,134.84,4.0,ERP
FAC_00270,2025-08,2D0737,34813,162.45,3.0,ERP
FAC_00270,2025-08,2F7114,40992,477.0,15.0,ERP
FAC_00270,2025-09,2D0737,34813,108.3,2.0,ERP
FAC_00270,2025-09,2F7114,40992,64.14,2.0,ERP
FAC_00270,2025-09,2F7114,40992,636.0,20.0,ERP
FAC_00270,2025-09,65219046020,421064701,44.52,1.0,ERP
FAC_00270,2025-09,65219046020,,44.52,1.0,WHOLESALER
FAC_00270,2025-10,2D0737,34813,216.6,4.0,ERP
FAC_00270,2025-10,2F7114,40992,286.2,9.0,ERP
FAC_00270,2025-10,2F7114,40992,134.84,4.0,ERP
FAC_00270,2025-11,2D0737,34813,54.15,1.0,ERP
FAC_00270,2025-11,2F7114,40992,572.4,18.0,ERP
FAC_00270,2025-12,2D0737,34813,324.9,6.0,ERP
FAC_00270,2025-12,2F7114,40992,954.0,30.0,ERP
FAC_00271,2024-01,2D0737,34813,1585.8,180.0,ERP
FAC_00271,2024-01,2F7114,40992,866.46,35.0,ERP
FAC_00271,2024-02,2D0737,34813,1744.46,198.0,ERP
FAC_00271,2024-02,2F7114,40992,557.92,22.0,ERP
FAC_00271,2024-02,2F7114,40992,76.08,3.0,ERP
FAC_00271,2024-03,2D0737,34813,1409.6,160.0,ERP
FAC_00271,2024-03,2F7114,40992,76.08,3.0,ERP
FAC_00271,2024-03,2F7114,40992,557.92,22.0,ERP
FAC_00271,2024-04,2D0737,34813,986.72,112.0,ERP
FAC_00271,2024-04,2F7114,40992,76.08,3.0,ERP
FAC_00271,2024-04,2F7114,40992,532.56,21.0,ERP
FAC_00271,2024-05,2D0737,34813,960.29,109.0,ERP
FAC_00271,2024-05,2F7114,40992,811.52,32.0,ERP
FAC_00271,2024-06,2D0737,34813,1198.16,136.0,ERP
FAC_00271,2024-06,2F7114,40992,608.64,24.0,ERP
FAC_00271,2024-06,2F7114,40992,25.36,1.0,ERP
FAC_00271,2024-07,2D0737,34813,951.48,108.0,ERP
FAC_00271,2024-07,2F7114,40992,760.8,30.0,ERP
FAC_00271,2024-08,2D0737,34813,1427.2200000000005,162.0,ERP
FAC_00271,2024-08,2F7114,40992,0.0,0.0,ERP
FAC_00271,2024-08,2F7114,40992,760.8,30.0,ERP
FAC_00271,2024-09,2D0737,34813,793.2,90.0,ERP
FAC_00271,2024-09,2F7114,40992,566.37,37.0,ERP
FAC_00271,2024-10,65219014410,,70.63,1.0,WHOLESALER
FAC_00271,2024-10,65219022010,,0.0,0.0,WHOLESALER
FAC_00271,2024-10,65219022225,,0.0,0.0,WHOLESALER
FAC_00271,2024-10,65219022450,,0.0,0.0,WHOLESALER
FAC_00271,2024-10,65219023410,,0.0,0.0,WHOLESALER
FAC_00271,2024-10,65219023610,,0.0,0.0,WHOLESALER
FAC_00271,2024-10,65219023825,,0.0,0.0,WHOLESALER
FAC_00271,2024-10,65219024050,,0.0,0.0,WHOLESALER
FAC_00271,2024-10,65219047030,,0.0,0.0,WHOLESALER
FAC_00271,2024-11,63323062610,,0.0,0.0,WHOLESALER
FAC_00271,2024-11,65219022225,,0.0,0.0,WHOLESALER
FAC_00271,2024-11,65219022450,,0.0,0.0,WHOLESALER
FAC_00271,2024-11,65219023825,,0.0,0.0,WHOLESALER
FAC_00271,2024-11,65219045830,,0.0,0.0,WHOLESALER
FAC_00271,2024-11,65219047030,,0.0,0.0,WHOLESALER
FAC_00271,2024-11,65219047220,,0.0,0.0,WHOLESALER
FAC_00271,2024-11,65219047410,,0.0,0.0,WHOLESALER
FAC_00271,2024-11,65219047910,,0.0,0.0,WHOLESALER
FAC_00271,2025-01,65219045830,,92.42,1.0,WHOLESALER
FAC_00271,2025-05,63323053075,,71.57,1.0,WHOLESALER
FAC_00271,2025-12,63323068310,,0.0,0.0,WHOLESALER
FAC_00272,2024-10,65219047220,,0.0,0.0,WHOLESALER
