blinded_facility_id,source_coverage,combined_spend,combined_units,tae_total_spend,tae_total_units,tae_months,tae_vendors,rb_total_spend,rb_total_units,rb_months,rb_ndcs
FAC_0737,BOTH,4693.86,90.0,4124.79,79.0,13.0,2.0,569.07,11.0,6.0,5.0
FAC_0738,TAE_ONLY,4644.44,182.0,4644.44,182.0,9.0,2.0,0.0,0.0,,
FAC_0739,RB_ONLY,4620.38,75.0,0.0,0.0,,,4620.38,75.0,12.0,4.0
FAC_0740,TAE_ONLY,4607.12,197.0,4607.12,197.0,21.0,1.0,0.0,0.0,,
FAC_0741,BOTH,4603.639999999999,132.0,4560.65,131.0,11.0,3.0,42.99,1.0,1.0,1.0
FAC_0742,TAE_ONLY,4602.02,182.0,4602.02,182.0,11.0,1.0,0.0,0.0,1.0,2.0
FAC_0743,BOTH,4599.8099999999995,497.0,2474.53,451.0,4.0,1.0,2125.2799999999997,46.0,12.0,3.0
FAC_0744,BOTH,4541.17,172.0,4469.6,171.0,12.0,1.0,71.57,1.0,1.0,1.0
FAC_0745,RB_ONLY,4525.08,40.0,0.0,0.0,,,4525.08,40.0,8.0,9.0
FAC_0746,BOTH,4488.62,191.0,4218.17,187.0,17.0,1.0,270.45,4.0,3.0,2.0
FAC_0747,BOTH,4483.35,258.0,4446.85,257.0,23.0,3.0,36.5,1.0,1.0,1.0
FAC_0748,BOTH,4455.29,126.0,3802.16,111.0,9.0,2.0,653.13,15.0,11.0,2.0
FAC_0749,RB_ONLY,4453.95,59.0,0.0,0.0,,,4453.95,59.0,15.0,8.0
FAC_0750,TAE_ONLY,4430.37,207.0,4430.37,207.0,11.0,2.0,0.0,0.0,,
FAC_0751,BOTH,4401.59,106.0,4358.05,105.0,19.0,1.0,43.54,1.0,1.0,1.0
FAC_0752,RB_ONLY,4385.26,51.0,0.0,0.0,,,4385.26,51.0,11.0,5.0
FAC_0753,RB_ONLY,4380.25,90.0,0.0,0.0,,,4380.25,90.0,12.0,8.0
FAC_0754,TAE_ONLY,4372.57,189.0,4372.57,189.0,24.0,2.0,0.0,0.0,,
FAC_0755,RB_ONLY,4369.16,67.0,0.0,0.0,,,4369.16,67.0,18.0,13.0
FAC_0756,BOTH,4363.72,2078.0,4325.0,2077.0,24.0,1.0,38.72,1.0,3.0,2.0
FAC_0757,BOTH,4355.888000000001,343.0,3922.8680000000004,336.0,14.0,1.0,433.02,7.0,4.0,3.0
FAC_0758,TAE_ONLY,4354.76,362.0,4354.76,362.0,6.0,1.0,0.0,0.0,,
FAC_0759,BOTH,4339.84,120.0,4306.55,119.0,21.0,2.0,33.29,1.0,1.0,1.0
FAC_0760,TAE_ONLY,4293.59,1971.0,4293.59,1971.0,3.0,2.0,0.0,0.0,,
FAC_0761,BOTH,4292.62,162.0,4194.12,160.0,16.0,2.0,98.5,2.0,2.0,2.0
FAC_0762,TAE_ONLY,4231.872,112.0,4231.872,112.0,11.0,2.0,0.0,0.0,,
FAC_0763,TAE_ONLY,4221.0,134.0,4221.0,134.0,6.0,1.0,0.0,0.0,,
FAC_0764,TAE_ONLY,4195.66,133.0,4195.66,133.0,20.0,2.0,0.0,0.0,,
FAC_0765,TAE_ONLY,4189.08,2028.0,4189.08,2028.0,12.0,1.0,0.0,0.0,,
FAC_0766,BOTH,4189.0599999999995,133.0,3875.7599999999998,126.0,24.0,4.0,313.3,7.0,5.0,5.0
FAC_0767,TAE_ONLY,4180.8,2256.0,4180.8,2256.0,4.0,1.0,0.0,0.0,,
FAC_0768,BOTH,4140.389999999999,99.999,1638.79,38.999,7.0,1.0,2501.6,61.0,17.0,13.0
FAC_0769,BOTH,4132.7,1944.0,3962.13,1942.0,24.0,1.0,170.57,2.0,2.0,1.0
FAC_0770,TAE_ONLY,4107.2,168.0,4107.2,168.0,10.0,2.0,0.0,0.0,,
FAC_0771,BOTH,4078.88,69.0,2155.24,52.0,11.0,1.0,1923.6400000000006,17.0,4.0,4.0
FAC_0772,TAE_ONLY,4059.5,1290.0,4059.5,1290.0,24.0,1.0,0.0,0.0,,
FAC_0773,BOTH,4025.3300000000004,109.0,3874.6400000000003,106.0,15.0,1.0,150.69,3.0,4.0,1.0
FAC_0774,RB_ONLY,4019.5,108.0,0.0,0.0,,,4019.5,108.0,20.0,8.0
FAC_0775,RB_ONLY,4009.26,103.0,0.0,0.0,,,4009.26,103.0,14.0,5.0
FAC_0776,BOTH,4003.44,153.0,3809.62,150.0,11.0,2.0,193.82,3.0,4.0,5.0
FAC_0777,BOTH,3975.3,121.0,3665.7200000000003,111.0,11.0,2.0,309.58,10.0,4.0,7.0
FAC_0778,RB_ONLY,3939.6,28.0,0.0,0.0,,,3939.6,28.0,6.0,1.0
FAC_0779,BOTH,3938.54,70.0,1481.0,30.0,5.0,2.0,2457.54,40.0,2.0,3.0
FAC_0780,TAE_ONLY,3935.77,1181.0,3935.77,1181.0,19.0,3.0,0.0,0.0,,
FAC_0781,RB_ONLY,3919.62,147.0,0.0,0.0,,,3919.62,147.0,4.0,3.0
FAC_0782,BOTH,3913.392,74.0,2728.392,46.0,11.0,2.0,1185.0,28.0,21.0,6.0
FAC_0783,BOTH,3912.31,95.0,3879.11,94.0,9.0,1.0,33.2,1.0,1.0,1.0
FAC_0784,TAE_ONLY,3869.38,83.0,3869.38,83.0,11.0,1.0,0.0,0.0,,
FAC_0785,TAE_ONLY,3847.8,121.0,3847.8,121.0,1.0,1.0,0.0,0.0,,
FAC_0786,TAE_ONLY,3824.126,504.0,3824.126,504.0,11.0,2.0,0.0,0.0,3.0,3.0
FAC_0787,BOTH,3823.25,130.0,3496.7,121.0,11.0,2.0,326.55,9.0,10.0,5.0
FAC_0788,BOTH,3780.81,235.0,3230.04,225.0,18.0,7.0,550.77,10.0,7.0,8.0
FAC_0789,BOTH,3779.3599999999997,112.0,3464.58,105.0,15.0,1.0,314.78,7.0,6.0,2.0
FAC_0790,BOTH,3770.69,108.0,3546.8,103.0,12.0,2.0,223.89,5.0,8.0,5.0
FAC_0791,RB_ONLY,3750.3,106.0,0.0,0.0,,,3750.3,106.0,17.0,11.0
FAC_0792,BOTH,3740.21,109.0,3261.34,100.0,20.0,2.0,478.87,9.0,6.0,3.0
FAC_0793,TAE_ONLY,3733.76,103.0,3733.76,103.0,23.0,2.0,0.0,0.0,1.0,1.0
FAC_0794,RB_ONLY,3732.31,55.0,0.0,0.0,,,3732.31,55.0,22.0,8.0
FAC_0795,RB_ONLY,3711.9600000000005,24.0,0.0,0.0,,,3711.9600000000005,24.0,6.0,6.0
FAC_0796,BOTH,3709.85,90.0,3169.46,82.0,18.0,4.0,540.39,8.0,7.0,2.0
FAC_0797,BOTH,3681.63,126.0,3609.58,124.0,17.0,2.0,72.05000000000001,2.0,2.0,2.0
FAC_0798,BOTH,3668.17,84.0,3542.32,81.0,10.0,4.0,125.85,3.0,3.0,8.0
FAC_0799,BOTH,3666.5,112.0,3511.44,108.0,19.0,3.0,155.06,4.0,3.0,3.0
FAC_0800,BOTH,3662.6,123.0,3616.4,122.0,14.0,1.0,46.2,1.0,2.0,3.0
FAC_0801,RB_ONLY,3648.31,53.0,0.0,0.0,,,3648.31,53.0,18.0,6.0
FAC_0802,RB_ONLY,3641.15,93.0,0.0,0.0,,,3641.15,93.0,15.0,5.0
FAC_0803,BOTH,3638.9359999999997,126.0,3205.966,119.0,19.0,2.0,432.97,7.0,8.0,4.0
FAC_0804,TAE_ONLY,3625.9,718.0,3625.9,718.0,10.0,1.0,0.0,0.0,,
FAC_0805,TAE_ONLY,3624.159,1635.0,3624.159,1635.0,11.0,2.0,0.0,0.0,,
FAC_0806,BOTH,3620.47,103.0,2421.72,88.0,7.0,3.0,1198.75,15.0,9.0,5.0
FAC_0807,RB_ONLY,3611.24,43.0,0.0,0.0,,,3611.24,43.0,8.0,3.0
FAC_0808,TAE_ONLY,3597.06,95.0,3597.06,95.0,15.0,3.0,0.0,0.0,,
FAC_0809,BOTH,3571.2200000000003,71.0,2843.73,60.0,18.0,1.0,727.49,11.0,10.0,6.0
FAC_0810,RB_ONLY,3559.96,53.0,0.0,0.0,,,3559.96,53.0,15.0,9.0
FAC_0811,BOTH,3546.7999999999997,66.0,975.0799999999999,28.0,3.0,2.0,2571.72,38.0,5.0,9.0
FAC_0812,BOTH,3539.41,132.0,3185.54,124.0,11.0,2.0,353.87,8.0,1.0,2.0
FAC_0813,TAE_ONLY,3501.52,124.0,3501.52,124.0,16.0,1.0,0.0,0.0,,
FAC_0814,BOTH,3496.0,125.0,3186.37,121.0,19.0,2.0,309.63,4.0,3.0,2.0
FAC_0815,BOTH,3489.723,156.0,3372.733,153.0,24.0,3.0,116.99,3.0,2.0,2.0
FAC_0816,RB_ONLY,3483.86,136.0,0.0,0.0,,,3483.86,136.0,8.0,2.0
FAC_0817,RB_ONLY,3480.96,82.0,0.0,0.0,,,3480.96,82.0,21.0,12.0
FAC_0818,BOTH,3480.24,49.0,121.29,3.0,1.0,1.0,3358.95,46.0,21.0,10.0
FAC_0819,TAE_ONLY,3472.99,76.0,3472.99,76.0,11.0,2.0,0.0,0.0,,
FAC_0820,RB_ONLY,3471.66,65.0,0.0,0.0,,,3471.66,65.0,18.0,11.0
FAC_0821,BOTH,3422.13,155.0,3171.19,148.0,19.0,1.0,250.94,7.0,4.0,3.0
FAC_0822,TAE_ONLY,3412.69,1268.0,3412.69,1268.0,18.0,1.0,0.0,0.0,,
FAC_0823,BOTH,3396.71,71.0,452.15999999999997,12.0,2.0,2.0,2944.55,59.0,16.0,11.0
FAC_0824,RB_ONLY,3381.1600000000003,83.0,0.0,0.0,,,3381.1600000000003,83.0,8.0,9.0
FAC_0825,TAE_ONLY,3379.22,205.0,3379.22,205.0,4.0,3.0,0.0,0.0,,
FAC_0826,BOTH,3377.67,64.0,2792.46,53.0,17.0,2.0,585.21,11.0,7.0,3.0
FAC_0827,TAE_ONLY,3308.24,150.0,3308.24,150.0,24.0,1.0,0.0,0.0,,
FAC_0828,RB_ONLY,3307.31,75.0,0.0,0.0,,,3307.31,75.0,15.0,4.0
FAC_0829,TAE_ONLY,3302.46,118.0,3302.46,118.0,23.0,1.0,0.0,0.0,,
FAC_0830,BOTH,3291.8500000000004,69.0,2505.27,55.0,7.0,1.0,786.5800000000002,14.0,6.0,8.0
FAC_0831,BOTH,3279.567,198.0,3241.107,197.0,23.0,3.0,38.46,1.0,1.0,1.0
FAC_0832,TAE_ONLY,3245.29,147.0,3245.29,147.0,24.0,1.0,0.0,0.0,,
FAC_0833,RB_ONLY,3237.0099999999998,28.0,0.0,0.0,,,3237.0099999999998,28.0,10.0,10.0
FAC_0834,BOTH,3207.8,136.0,1380.31,110.0,14.0,2.0,1827.4900000000002,26.0,9.0,7.0
FAC_0835,RB_ONLY,3205.5,26.0,0.0,0.0,,,3205.5,26.0,3.0,6.0
FAC_0836,TAE_ONLY,3205.4100000000003,20.0,3205.4100000000003,20.0,2.0,1.0,0.0,0.0,,
FAC_0837,TAE_ONLY,3162.8099999999995,143.0,3162.8099999999995,143.0,8.0,2.0,0.0,0.0,,
FAC_0838,RB_ONLY,3161.4,60.0,0.0,0.0,,,3161.4,60.0,5.0,1.0
FAC_0839,RB_ONLY,3115.11,63.0,0.0,0.0,,,3115.11,63.0,14.0,7.0
FAC_0840,TAE_ONLY,3100.14,91.0,3100.14,91.0,14.0,2.0,0.0,0.0,,
FAC_0841,RB_ONLY,3085.5,66.0,0.0,0.0,,,3085.5,66.0,2.0,3.0
FAC_0842,BOTH,3071.3199999999997,47.0,1510.1200000000001,38.0,7.0,1.0,1561.1999999999998,9.0,11.0,3.0
FAC_0843,RB_ONLY,3054.54,85.0,0.0,0.0,,,3054.54,85.0,16.0,5.0
FAC_0844,RB_ONLY,3030.3,25.0,0.0,0.0,,,3030.3,25.0,5.0,8.0
FAC_0845,RB_ONLY,3013.68,31.0,0.0,0.0,,,3013.68,31.0,9.0,7.0
FAC_0846,TAE_ONLY,3007.338,85.0,3007.338,85.0,15.0,1.0,0.0,0.0,,
FAC_0847,RB_ONLY,2998.03,40.0,0.0,0.0,,,2998.03,40.0,9.0,12.0
FAC_0848,BOTH,2990.25,136.0,2823.14,134.0,12.0,3.0,167.11,2.0,6.0,6.0
FAC_0849,RB_ONLY,2966.73,29.0,0.0,0.0,,,2966.73,29.0,10.0,10.0
FAC_0850,RB_ONLY,2928.53,122.0,0.0,0.0,,,2928.53,122.0,10.0,6.0
FAC_0851,RB_ONLY,2888.97,45.0,0.0,0.0,,,2888.97,45.0,3.0,4.0
FAC_0852,RB_ONLY,2878.86,40.0,0.0,0.0,,,2878.86,40.0,10.0,5.0
FAC_0853,BOTH,2824.8199999999997,57.0,1647.78,35.0,4.0,2.0,1177.04,22.0,5.0,11.0
FAC_0854,BOTH,2794.7799999999997,80.0,2746.16,79.0,17.0,2.0,48.62,1.0,1.0,1.0
FAC_0855,BOTH,2784.12,94.0,1928.54,78.0,21.0,2.0,855.5799999999999,16.0,9.0,5.0
FAC_0856,RB_ONLY,2784.09,19.0,0.0,0.0,,,2784.09,19.0,4.0,1.0
FAC_0857,RB_ONLY,2777.9,36.0,0.0,0.0,,,2777.9,36.0,10.0,16.0
FAC_0858,RB_ONLY,2777.76,43.0,0.0,0.0,,,2777.76,43.0,16.0,23.0
FAC_0859,RB_ONLY,2776.81,67.0,0.0,0.0,,,2776.81,67.0,22.0,12.0
FAC_0860,TAE_ONLY,2761.6,94.0,2761.6,94.0,18.0,1.0,0.0,0.0,,
FAC_0861,RB_ONLY,2760.14,41.0,0.0,0.0,,,2760.14,41.0,23.0,35.0
FAC_0862,RB_ONLY,2745.65,66.0,0.0,0.0,,,2745.65,66.0,9.0,7.0
FAC_0863,RB_ONLY,2731.9700000000003,19.0,0.0,0.0,,,2731.9700000000003,19.0,9.0,3.0
FAC_0864,RB_ONLY,2731.25,27.0,0.0,0.0,,,2731.25,27.0,12.0,5.0
FAC_0865,RB_ONLY,2729.43,54.0,0.0,0.0,,,2729.43,54.0,13.0,11.0
FAC_0866,TAE_ONLY,2718.61,973.0,2718.61,973.0,24.0,1.0,0.0,0.0,,
FAC_0867,RB_ONLY,2705.16,65.0,0.0,0.0,,,2705.16,65.0,17.0,10.0
FAC_0868,BOTH,2695.4399999999996,60.0,1956.2399999999998,52.0,7.0,1.0,739.2,8.0,7.0,7.0
FAC_0869,TAE_ONLY,2688.7899999999995,66.0,2688.7899999999995,66.0,12.0,2.0,0.0,0.0,,
FAC_0870,TAE_ONLY,2686.41,57.0,2686.41,57.0,4.0,1.0,0.0,0.0,,
FAC_0871,TAE_ONLY,2680.47,105.0,2680.47,105.0,8.0,1.0,0.0,0.0,,
FAC_0872,RB_ONLY,2661.93,31.0,0.0,0.0,,,2661.93,31.0,10.0,3.0
FAC_0873,BOTH,2661.33,105.0,2622.64,104.0,9.0,1.0,38.69,1.0,1.0,1.0
FAC_0874,TAE_ONLY,2659.98,101.0,2659.98,101.0,20.0,2.0,0.0,0.0,,
FAC_0875,BOTH,2651.33,48.0,2441.52,44.0,7.0,4.0,209.81,4.0,4.0,1.0
FAC_0876,RB_ONLY,2640.71,28.0,0.0,0.0,,,2640.71,28.0,18.0,7.0
FAC_0877,BOTH,2626.77,67.0,937.0,20.0,6.0,1.0,1689.77,47.0,15.0,9.0
FAC_0878,RB_ONLY,2625.9,32.0,0.0,0.0,,,2625.9,32.0,11.0,4.0
FAC_0879,TAE_ONLY,2622.0,662.0,2622.0,662.0,8.0,2.0,0.0,0.0,,
FAC_0880,BOTH,2616.5,35.0,929.8,20.0,3.0,1.0,1686.7,15.0,7.0,7.0
FAC_0881,RB_ONLY,2615.81,35.0,0.0,0.0,,,2615.81,35.0,17.0,6.0
FAC_0882,TAE_ONLY,2603.0,77.0,2603.0,77.0,10.0,1.0,0.0,0.0,1.0,1.0
FAC_0883,BOTH,2593.8,77.0,2409.0,73.0,18.0,1.0,184.8,4.0,4.0,1.0
FAC_0884,TAE_ONLY,2569.43,153.0,2569.43,153.0,6.0,1.0,0.0,0.0,,
FAC_0885,TAE_ONLY,2568.0,6.0,2568.0,6.0,1.0,1.0,0.0,0.0,,
FAC_0886,BOTH,2565.3,57.0,384.0,8.0,3.0,1.0,2181.3,49.0,9.0,12.0
FAC_0887,RB_ONLY,2555.43,62.0,0.0,0.0,,,2555.43,62.0,15.0,9.0
FAC_0888,BOTH,2548.774,119.0,2505.904,118.0,11.0,4.0,42.87,1.0,3.0,1.0
FAC_0889,TAE_ONLY,2531.4300000000003,60.0,2531.4300000000003,60.0,8.0,2.0,0.0,0.0,,
FAC_0890,RB_ONLY,2520.0,93.0,0.0,0.0,,,2520.0,93.0,13.0,6.0
FAC_0891,RB_ONLY,2476.8199999999997,79.0,0.0,0.0,,,2476.8199999999997,79.0,15.0,4.0
FAC_0892,TAE_ONLY,2448.08,1156.0,2448.08,1156.0,24.0,1.0,0.0,0.0,,
FAC_0893,BOTH,2444.44,40.0,60.6,2.0,1.0,1.0,2383.84,38.0,12.0,29.0
FAC_0894,RB_ONLY,2414.75,41.0,0.0,0.0,,,2414.75,41.0,17.0,11.0
FAC_0895,BOTH,2405.81,60.0,1462.8,46.0,2.0,1.0,943.01,14.0,16.0,9.0
FAC_0896,RB_ONLY,2401.01,80.0,0.0,0.0,,,2401.01,80.0,12.0,5.0
FAC_0897,BOTH,2393.94,93.0,2301.54,91.0,9.0,2.0,92.4,2.0,2.0,1.0
FAC_0898,BOTH,2390.99,39.0,1501.0,22.0,4.0,2.0,889.99,17.0,7.0,5.0
FAC_0899,RB_ONLY,2387.75,50.0,0.0,0.0,,,2387.75,50.0,14.0,6.0
FAC_0900,BOTH,2382.77,71.0,1914.0,58.0,6.0,1.0,468.77000000000004,13.0,6.0,6.0
FAC_0901,BOTH,2379.5299999999997,45.0,667.26,20.0,1.0,1.0,1712.27,25.0,10.0,4.0
FAC_0902,TAE_ONLY,2378.13,75.0,2378.13,75.0,4.0,1.0,0.0,0.0,,
FAC_0903,BOTH,2362.77,52.0,638.5,10.0,1.0,1.0,1724.27,42.0,11.0,11.0
FAC_0904,BOTH,2356.92,206.0,2323.63,205.0,20.0,2.0,33.29,1.0,1.0,1.0
FAC_0905,BOTH,2350.0299999999997,55.0,2099.58,50.0,3.0,2.0,250.45,5.0,5.0,4.0
FAC_0906,BOTH,2345.54,54.0,2251.44,53.0,10.0,1.0,94.1,1.0,1.0,1.0
FAC_0907,TAE_ONLY,2329.26,50.0,2329.26,50.0,16.0,1.0,0.0,0.0,,
FAC_0908,RB_ONLY,2314.59,74.0,0.0,0.0,,,2314.59,74.0,9.0,5.0
FAC_0909,TAE_ONLY,2310.0,70.0,2310.0,70.0,9.0,1.0,0.0,0.0,,
FAC_0910,TAE_ONLY,2280.3,238.0,2280.3,238.0,9.0,1.0,0.0,0.0,2.0,7.0
FAC_0911,TAE_ONLY,2280.2,64.0,2280.2,64.0,16.0,1.0,0.0,0.0,,
FAC_0912,RB_ONLY,2277.8500000000004,88.0,0.0,0.0,,,2277.8500000000004,88.0,10.0,5.0
FAC_0913,BOTH,2275.52,87.0,1778.97,74.0,14.0,2.0,496.55,13.0,8.0,18.0
FAC_0914,TAE_ONLY,2272.85,951.0,2272.85,951.0,24.0,1.0,0.0,0.0,,
FAC_0915,TAE_ONLY,2270.7400000000002,97.0,2270.7400000000002,97.0,13.0,1.0,0.0,0.0,,
FAC_0916,BOTH,2268.39,953.0,2020.9499999999998,949.0,24.0,1.0,247.44,4.0,2.0,2.0
FAC_0917,RB_ONLY,2266.75,24.0,0.0,0.0,,,2266.75,24.0,10.0,3.0
FAC_0918,TAE_ONLY,2262.24,48.0,2262.24,48.0,1.0,1.0,0.0,0.0,,
FAC_0919,BOTH,2251.21,99.0,2160.55,97.0,13.0,2.0,90.66,2.0,2.0,1.0
FAC_0920,TAE_ONLY,2242.85,73.0,2242.85,73.0,22.0,1.0,0.0,0.0,,
FAC_0921,TAE_ONLY,2233.42,1064.0,2233.42,1064.0,24.0,1.0,0.0,0.0,,
FAC_0922,BOTH,2233.4,30.0,604.37,13.0,1.0,1.0,1629.03,17.0,10.0,7.0
FAC_0923,RB_ONLY,2233.04,38.0,0.0,0.0,,,2233.04,38.0,17.0,13.0
FAC_0924,BOTH,2230.0,66.0,150.89,17.0,2.0,1.0,2079.11,49.0,22.0,12.0
FAC_0925,BOTH,2210.3,61.0,1930.98,56.0,18.0,1.0,279.32,5.0,5.0,5.0
FAC_0926,BOTH,2205.83,65.0,1833.0800000000002,57.0,16.0,2.0,372.75,8.0,3.0,3.0
FAC_0927,RB_ONLY,2197.62,44.0,0.0,0.0,,,2197.62,44.0,7.0,6.0
FAC_0928,TAE_ONLY,2186.39,80.0,2186.39,80.0,23.0,1.0,0.0,0.0,,
FAC_0929,RB_ONLY,2186.06,33.0,0.0,0.0,,,2186.06,33.0,6.0,7.0
FAC_0930,TAE_ONLY,2174.69,1097.0,2174.69,1097.0,24.0,1.0,0.0,0.0,,
FAC_0931,RB_ONLY,2170.76,51.0,0.0,0.0,,,2170.76,51.0,20.0,7.0
FAC_0932,RB_ONLY,2168.73,80.0,0.0,0.0,,,2168.73,80.0,9.0,5.0
FAC_0933,BOTH,2165.12,737.0,2079.58,736.0,10.0,1.0,85.54,1.0,3.0,2.0
FAC_0934,TAE_ONLY,2164.14,66.0,2164.14,66.0,3.0,1.0,0.0,0.0,,
FAC_0935,TAE_ONLY,2163.66,252.0,2163.66,252.0,17.0,1.0,0.0,0.0,,
FAC_0936,RB_ONLY,2157.11,50.0,0.0,0.0,,,2157.11,50.0,18.0,7.0
FAC_0937,TAE_ONLY,2155.04,59.0,2155.04,59.0,19.0,1.0,0.0,0.0,,
FAC_0938,BOTH,2151.5399999999995,57.0,2113.7999999999997,56.0,17.0,3.0,37.74,1.0,1.0,1.0
FAC_0939,RB_ONLY,2145.17,25.0,0.0,0.0,,,2145.17,25.0,12.0,4.0
FAC_0940,TAE_ONLY,2133.31,170.0,2133.31,170.0,19.0,1.0,0.0,0.0,1.0,1.0
FAC_0941,BOTH,2128.32,41.0,1612.72,34.0,4.0,2.0,515.6,7.0,7.0,6.0
FAC_0942,TAE_ONLY,2123.73,1107.0,2123.73,1107.0,22.0,3.0,0.0,0.0,,
FAC_0943,TAE_ONLY,2122.16,84.0,2122.16,84.0,5.0,1.0,0.0,0.0,1.0,1.0
FAC_0944,TAE_ONLY,2116.31,307.0,2116.31,307.0,5.0,2.0,0.0,0.0,,
FAC_0945,TAE_ONLY,2103.18,571.0,2103.18,571.0,3.0,1.0,0.0,0.0,,
FAC_0946,BOTH,2098.75,33.0,2060.46,32.0,9.0,2.0,38.29,1.0,1.0,1.0
FAC_0947,BOTH,2068.05,63.0,1897.04,59.0,15.0,2.0,171.01,4.0,3.0,2.0
FAC_0948,TAE_ONLY,2058.38,101.0,2058.38,101.0,22.0,1.0,0.0,0.0,,
FAC_0949,RB_ONLY,2036.1100000000001,34.0,0.0,0.0,,,2036.1100000000001,34.0,16.0,11.0
FAC_0950,RB_ONLY,2027.8200000000002,27.0,0.0,0.0,,,2027.8200000000002,27.0,2.0,1.0
FAC_0951,BOTH,2019.76,33.0,657.6000000000001,15.0,2.0,1.0,1362.1599999999999,18.0,9.0,10.0
FAC_0952,BOTH,2017.75,47.0,1852.08,45.0,13.0,1.0,165.67,2.0,2.0,2.0
FAC_0953,BOTH,2012.6399999999999,230.0,787.7099999999999,205.0,5.0,1.0,1224.93,25.0,10.0,3.0
FAC_0954,BOTH,2007.07,85.0,1835.74,83.0,9.0,1.0,171.32999999999998,2.0,2.0,1.0
FAC_0955,TAE_ONLY,1996.33,77.0,1996.33,77.0,9.0,2.0,0.0,0.0,2.0,2.0
FAC_0956,TAE_ONLY,1994.88,90.0,1994.88,90.0,23.0,1.0,0.0,0.0,1.0,1.0
FAC_0957,BOTH,1993.94,43.0,1168.74,31.0,12.0,1.0,825.2,12.0,4.0,4.0
FAC_0958,RB_ONLY,1979.02,86.0,0.0,0.0,,,1979.02,86.0,18.0,6.0
FAC_0959,RB_ONLY,1964.83,29.0,0.0,0.0,,,1964.83,29.0,12.0,6.0
FAC_0960,RB_ONLY,1962.1499999999999,36.0,0.0,0.0,,,1962.1499999999999,36.0,11.0,6.0
FAC_0961,BOTH,1949.99,71.0,1783.94,69.0,8.0,2.0,166.05,2.0,3.0,3.0
FAC_0962,TAE_ONLY,1947.0,59.0,1947.0,59.0,16.0,1.0,0.0,0.0,,
FAC_0963,RB_ONLY,1937.6200000000001,38.0,0.0,0.0,,,1937.6200000000001,38.0,10.0,3.0
FAC_0964,RB_ONLY,1936.6,28.0,0.0,0.0,,,1936.6,28.0,7.0,7.0
FAC_0965,RB_ONLY,1929.73,21.0,0.0,0.0,,,1929.73,21.0,17.0,14.0
FAC_0966,BOTH,1926.0,51.0,1839.9,50.0,11.0,2.0,86.1,1.0,1.0,1.0
FAC_0967,RB_ONLY,1925.04,41.0,0.0,0.0,,,1925.04,41.0,8.0,4.0
FAC_0968,BOTH,1924.56,867.0,1850.83,866.0,22.0,1.0,73.73,1.0,1.0,1.0
FAC_0969,BOTH,1920.84,49.0,481.0,7.0,4.0,1.0,1439.84,42.0,19.0,15.0
FAC_0970,TAE_ONLY,1916.08,45.0,1916.08,45.0,11.0,1.0,0.0,0.0,,
FAC_0971,BOTH,1894.952,70.0,1856.262,69.0,19.0,2.0,38.69,1.0,1.0,1.0
FAC_0972,TAE_ONLY,1880.0,29.0,1880.0,29.0,7.0,1.0,0.0,0.0,,
FAC_0973,BOTH,1876.1399999999999,457.0,1837.29,456.0,4.0,1.0,38.85,1.0,1.0,1.0
FAC_0974,BOTH,1875.24,83.0,1822.74,82.0,13.0,2.0,52.5,1.0,1.0,1.0
FAC_0975,RB_ONLY,1867.6100000000001,45.0,0.0,0.0,,,1867.6100000000001,45.0,14.0,5.0
FAC_0976,BOTH,1858.9,103.0,202.27,61.0,7.0,2.0,1656.63,42.0,12.0,7.0
FAC_0977,BOTH,1856.37,133.0,1678.47,131.0,9.0,1.0,177.89999999999998,2.0,5.0,5.0
FAC_0978,RB_ONLY,1849.35,17.0,0.0,0.0,,,1849.35,17.0,8.0,7.0
FAC_0979,BOTH,1845.1399999999999,43.0,497.52,24.0,1.0,1.0,1347.62,19.0,7.0,7.0
FAC_0980,RB_ONLY,1840.0,23.0,0.0,0.0,,,1840.0,23.0,7.0,1.0
FAC_0981,BOTH,1838.5,40.0,937.0,20.0,1.0,1.0,901.5,20.0,9.0,5.0
FAC_0982,RB_ONLY,1825.07,49.0,0.0,0.0,,,1825.07,49.0,13.0,7.0
FAC_0983,BOTH,1801.1600000000003,417.0,1607.2900000000002,412.0,8.0,1.0,193.87,5.0,5.0,2.0
FAC_0984,RB_ONLY,1795.73,13.0,0.0,0.0,,,1795.73,13.0,3.0,3.0
FAC_0985,RB_ONLY,1780.09,39.0,0.0,0.0,,,1780.09,39.0,21.0,11.0
FAC_0986,RB_ONLY,1770.79,28.0,0.0,0.0,,,1770.79,28.0,8.0,8.0
FAC_0987,TAE_ONLY,1762.1100000000001,49.0,1762.1100000000001,49.0,14.0,1.0,0.0,0.0,,
FAC_0988,BOTH,1756.92,714.0,1711.16,713.0,9.0,2.0,45.76,1.0,4.0,4.0
FAC_0989,TAE_ONLY,1750.89,68.0,1750.89,68.0,8.0,1.0,0.0,0.0,,
FAC_0990,RB_ONLY,1750.3200000000002,18.0,0.0,0.0,,,1750.3200000000002,18.0,10.0,4.0
FAC_0991,BOTH,1741.8300000000002,35.0,119.22,3.0,1.0,1.0,1622.6100000000001,32.0,14.0,19.0
FAC_0992,RB_ONLY,1730.29,34.0,0.0,0.0,,,1730.29,34.0,11.0,8.0
FAC_0993,TAE_ONLY,1727.1,57.0,1727.1,57.0,7.0,1.0,0.0,0.0,,
