facility_id,month_year_fmt,ndc,rb_spend,rb_units
VA0066,2024-07,65219047030,168.44,2.0
655558,2024-07,63323053075,42.0,1.0
797563,2024-07,65219047220,46.6,1.0
673290,2024-07,65219047910,105.0,2.0
830192,2024-07,65219011910,84.84,1.0
613476,2024-07,65219047910,55.72,1.0
711828,2024-07,63323053075,45.98,1.0
758808,2024-07,65219025810,2265.1,5.0
WV0055,2024-07,63323053075,80.0,1.0
659479,2024-07,63323068810,-56.6,-1.0
612048,2024-07,65219047030,0.0,0.0
AH4312,2024-07,63323053075,41.45,1.0
00,2024-07,63323082474,59.7,1.0
OH2067,2024-07,65219047030,0.0,0.0
CA2681,2024-07,63323068310,95.0,2.0
816260,2024-07,65219047910,157.5,3.0
KY0081,2024-08,63323053075,70.69,1.0
709155,2024-08,63323053075,77.6,2.0
FL2058,2024-08,65219023825,292.17,3.0
OH2001,2024-08,65219047220,293.82,6.0
CA3548,2024-08,63323082475,46.2,1.0
NY2394,2024-08,65219047220,160.0,2.0
FL2303,2024-08,63323017876,0.0,0.0
729632,2024-08,63323062610,136.8,3.0
630394,2024-08,63323068310,77.38,2.0
745743,2024-08,63323068610,44.44,1.0
NC0153,2024-08,65219047910,868.02,23.0
804425,2024-08,63323082476,194.4,3.0
721179,2024-08,63323053075,45.15,1.0
NE2020,2024-08,63323053075,70.69,1.0
611778,2024-08,63323087010,56.4,1.0
682505,2024-08,63323053075,91.96,2.0
NY5021,2024-08,63323053075,74.4,1.0
754066,2024-08,65219047030,168.44,2.0
611745,2024-08,63323017876,52.5,1.0
746495,2024-08,63323053075,45.36,1.0
778569,2024-08,63323053075,46.2,1.0
661365,2024-08,63323062610,47.0,2.0
NY5026,2024-08,63323053075,92.4,2.0
661364,2024-08,65219047910,-59.6,-2.0
808155,2024-08,63323086910,68.1,2.0
721175,2024-08,63323068810,39.55,1.0
821905,2024-08,63323068610,38.69,1.0
729553,2024-08,65219038905,0.0,0.0
NY2394,2024-08,63323053075,44.52,1.0
631298,2024-08,65219047220,52.77,1.0
AD5424,2024-08,63323087374,72.58,1.0
NE2031,2024-08,63323017876,37.37,1.0
AT2685,2024-08,63323053075,39.01,1.0
IA2039,2024-08,63323053075,70.69,1.0
FL2004,2024-08,63323062625,548.7,10.0
AX2405,2024-08,65219047910,57.88,1.0
788524,2024-08,63323017876,105.0,2.0
616791,2024-08,65219021850,0.0,0.0
FL0027,2024-08,63323053075,154.44,4.0
782242,2024-08,63323082476,50.1,1.0
717064,2024-08,63323017876,74.74,2.0
CA2017,2024-08,63323068810,39.78,1.0
758923,2024-08,65219047410,182.4,4.0
GA2038,2024-08,65219047410,33.55,1.0
730764,2024-08,65219047410,83.01,3.0
CA2642,2024-08,65219025810,452.77,1.0
NY2256,2024-08,63323053075,70.69,1.0
716276,2024-08,65219014410,63.83,1.0
841517,2024-08,65219022225,97.09,1.0
638240,2024-08,63323087010,56.4,1.0
AP6355,2024-08,63323017876,31.14,1.0
782833,2024-08,63323062610,25.85,1.0
DE0002,2024-08,65219047030,1734.0,17.0
MD9024,2024-08,63323068610,77.38,2.0
FL0261,2024-08,63323017876,0.0,0.0
AQ2498,2024-08,63323062610,45.6,1.0
WV0086,2024-08,63323017876,-37.37,-1.0
MN2054,2024-08,63323068810,51.92,1.0
712581,2024-08,65219047410,24.32,1.0
721166,2024-08,63323053075,135.45,3.0
AF4559,2024-08,65219047030,66.65,1.0
AJ0367,2024-08,63323082476,22.73,1.0
AA3799,2024-08,65219047220,48.97,1.0
AG8352,2024-08,65219047410,40.68,1.0
MD2001,2024-08,63323068610,33.65,1.0
FL0027,2024-08,65219047030,304.85,5.0
658409,2024-08,63323053075,38.85,1.0
NU2044,2024-08,63323053075,231.00000000000003,5.0
797563,2024-08,63323068810,43.5,1.0
657982,2024-08,65219047220,72.83,1.0
AD9998,2024-08,63323062610,112.2,4.0
AG6192,2024-08,63323068610,44.44,1.0
TX0017,2024-08,65219047410,81.9,3.0
773990,2024-08,63323082475,46.2,1.0
FL0246,2024-08,65219047220,85.71999999999997,2.0
NY2179,2024-08,63323053075,565.52,8.0
TX0289,2024-08,65219025810,495.1,1.0
FL2058,2024-08,63323068810,40.25,1.0
657100,2024-08,65219047220,52.77,1.0
836091,2024-08,63323053075,70.69,1.0
640909,2024-08,63323053075,1910.4,48.0
798486,2024-08,63323086710,44.0,1.0
701379,2024-08,65219047410,433.5,17.0
NY5035,2024-08,63323068310,33.62,1.0
00,2024-08,65219047410,0.0,0.0
AU6192,2024-08,65219047410,311.78,6.0
759820,2024-08,65219047410,81.66,3.0
NY0025,2024-08,63323053075,231.00000000000003,5.0
791722,2024-08,65219047410,167.8,4.0
DC0005,2024-08,63323082474,272.01,5.0
NY5017,2024-08,63323082476,60.26,1.0
NE2038,2024-08,63323062610,28.05,1.0
658412,2024-08,63323017876,28.85,1.0
MN5050,2024-08,65219047030,510.0,5.0
PA5025,2024-08,63323017876,68.64,2.0
AQ2793,2024-08,63323082474,141.9,1.0
611905,2024-08,65219047910,210.0,4.0
CA0038,2024-08,65219047030,800.6700000000001,13.0
FL0027,2024-08,63323068810,200.45,5.0
TN0018,2024-08,63323053075,73.2,1.0
VA0095,2024-08,63323017876,149.48,4.0
FL0246,2024-08,63323068610,0.0,0.0
CA2025,2024-08,63323053075,160.0,2.0
NY5073,2024-08,63323087310,204.3,6.0
816735,2024-08,65219047910,52.5,1.0
640887,2024-08,63323053075,278.6,7.0
IL2386,2024-08,63323082474,109.8,2.0
758808,2024-08,63323082475,115.28999999999999,3.0
KY0118,2024-08,63323053075,74.4,1.0
AM0992,2024-08,65219047410,190.54,7.0
KY0084,2024-08,63323053075,70.69,1.0
657850,2024-08,63323082474,258.92,2.0
653035,2024-08,63323082476,142.56,2.0
657849,2024-08,65219047030,102.0,1.0
SC0067,2024-08,65219047030,92.86,1.0
FL0045,2024-08,65219047030,245.0,4.0
759820,2024-08,65219047910,34.96,1.0
747952,2024-08,63323053075,146.24,2.0
611110,2024-08,63323087010,58.66,1.0
NY5065,2024-08,63323082476,60.26,1.0
605755,2024-08,63323053075,141.38,2.0
FL0408,2024-08,63323068310,33.3,1.0
KY0080,2024-08,65219047410,83.9,2.0
611905,2024-08,65219047410,1048.8,23.0
AJ6385,2024-08,63323053075,73.2,1.0
AW4878,2024-08,63323062610,247.5,6.0
PA2053,2024-08,63323068810,40.22,1.0
AE8973,2024-08,65219047220,76.22,1.0
631046,2024-08,63323082476,60.26,1.0
AM6478,2024-08,63323017876,0.0,0.0
AQ6150,2024-08,63323053075,-80.0,-1.0
AP9897,2024-08,63323053075,-80.0,-1.0
FL0046,2024-08,63323082475,138.60000000000002,3.0
WI2007,2024-08,65219047220,240.0,3.0
AH7879,2024-08,63323062610,46.54,2.0
604824,2024-08,65219047030,477.0,6.0
721207,2024-08,63323068810,51.77,1.0
NY5065,2024-08,65219014410,58.48,1.0
FL0161,2024-08,63323053075,80.0,1.0
630289,2024-08,63323053075,38.41,1.0
TX2129,2024-08,65219047910,22.62,1.0
PA2586,2024-08,65219047220,127.91999999999999,3.0
657211,2024-08,65219023825,97.11,1.0
IA2057,2024-08,63323068610,87.02,2.0
AD4855,2024-08,63323068310,-87.84,-2.0
KY0059,2024-08,65219047030,140.56,2.0
SC0022,2024-08,63323068310,33.26,1.0
KY0080,2024-08,65219022010,2827.0499999999997,15.0
758808,2024-08,65219025810,2718.12,6.0
IA2011,2024-08,63323053075,90.72,2.0
AR0045,2024-08,63323068810,117.21000000000001,3.0
NY5017,2024-08,63323066910,44.47,1.0
NY2371,2024-08,63323068310,38.69,1.0
721207,2024-08,63323068310,86.62,2.0
682039,2024-08,63323017876,52.5,1.0
745327,2024-08,65219047220,52.77,1.0
709158,2024-08,63323053075,77.6,2.0
763767,2024-08,65219047220,44.0,1.0
679664,2024-08,65219047410,55.94,2.0
729564,2024-08,63323086910,88.0,2.0
622359,2024-08,63323062625,110.74,2.0
LA0018,2024-08,63323087374,-12.614,-1.0
FL0045,2024-08,63323017876,57.64,2.0
681923,2024-08,63323066910,95.0,2.0
AW7993,2024-08,65219047220,48.91,1.0
CA3548,2024-08,63323053075,92.4,2.0
821816,2024-08,65219047410,83.9,2.0
758554,2024-08,65219025810,459.21,1.0
728082,2024-08,63323068610,0.0,0.0
FL0328,2024-08,63323017876,86.46,3.0
AU6192,2024-08,63323087074,50.14,1.0
CA0038,2024-08,65219023825,585.1800000000001,6.0
834880,2024-08,65219014410,211.89,3.0
NY5073,2024-08,63323062625,217.20000000000002,3.0
WV0036,2024-08,63323053075,80.0,1.0
MN2007,2024-08,63323053075,38.53,1.0
PA2196,2024-08,65219047910,82.05,3.0
CA2656,2024-08,63323068310,43.46,1.0
650699,2024-08,65219011910,88.2,1.0
667853,2024-08,63323082475,332.64,3.0
NY2243,2024-08,63323082476,60.26,1.0
NC0153,2024-08,63323068810,56.6,1.0
606133,2024-08,63323082476,59.62,1.0
723805,2024-08,63323053075,38.8,1.0
742233,2024-08,63323068310,43.48,1.0
661860,2024-08,65219047220,105.54,2.0
AD9998,2024-08,63323068810,52.64,1.0
834880,2024-08,63323068810,52.64,1.0
MI2030,2024-08,63323053075,92.4,2.0
742233,2024-08,65219025810,2713.06,6.0
670702,2024-08,65219047220,105.54,2.0
721171,2024-08,63323068610,129.8,3.0
703441,2024-08,63323086974,92.43,1.0
IL2013,2024-08,65219047220,43.84,1.0
649419,2024-08,65219047030,235.93,4.0
AP7224,2024-08,65219047910,60.02,1.0
782242,2024-08,63323086910,70.94,1.0
626942,2024-08,63323053075,58.19,1.0
744191,2024-08,63323082475,-49.88,-1.0
610990,2024-08,63323086974,39.8,1.0
FL2004,2024-08,65219047220,85.66,2.0
OH2278,2024-08,63323082474,54.23,1.0
IN2026,2024-08,65219047220,0.0,0.0
WV0055,2024-08,63323053075,38.4,1.0
830065,2024-08,65219047910,75.48,2.0
TX0365,2024-08,65219047220,32.69,1.0
721167,2024-08,65219047910,27.26,1.0
821560,2024-08,65219047410,349.20000000000005,15.0
IA0002,2024-08,63323053075,148.8,2.0
AM0992,2024-08,63323017876,31.14,1.0
729526,2024-08,65219047220,119.36,1.0
AN2204,2024-08,65219047220,44.13,1.0
627592,2024-08,63323082476,21.5,1.0
IA0002,2024-08,65219047220,100.22,2.0
AB3058,2024-08,65219047030,68.25,1.0
NY5073,2024-08,65219047910,754.8,20.0
WA2223,2024-08,63323053075,73.2,1.0
743147,2024-08,63323068810,81.0,2.0
626943,2024-08,63323053075,74.4,1.0
644406,2024-08,65219023825,194.82,2.0
796762,2024-08,65219047220,52.77,1.0
742092,2024-08,65219011810,86.1,1.0
729602,2024-08,65219047910,52.5,1.0
721167,2024-08,63323053075,45.15,1.0
OH2001,2024-08,63323053075,74.4,1.0
NY5062,2024-08,63323082476,120.52,2.0
667640,2024-08,63323053075,290.18,4.0
FL2004,2024-08,65219047410,47.98,2.0
AU6192,2024-08,63323062610,51.96,1.0
GA0073,2024-08,63323068310,33.21,1.0
690177,2024-08,63323068610,260.76,6.0
630396,2024-08,63323068310,77.38,2.0
AU6192,2024-08,63323086910,50.14,1.0
AJ6386,2024-08,63323082476,59.29,1.0
FL0027,2024-08,63323017876,86.19,3.0
660773,2024-08,65219047410,466.20000000000005,12.0
610667,2024-08,63323053075,1512.3999999999999,38.0
IA2057,2024-08,65219047030,93.42,1.0
FL0328,2024-08,63323053075,77.6,2.0
AW4878,2024-08,65219047410,466.2,12.0
PA5025,2024-08,63323068610,33.56,1.0
729607,2024-08,63323068810,56.6,1.0
729582,2024-08,65219047410,45.6,1.0
659494,2024-08,65219047030,94.32,1.0
670280,2024-08,63323017876,52.5,1.0
600854,2024-08,63323068310,73.0,2.0
NY2143,2024-08,63323053075,92.4,2.0
611787,2024-08,65219038910,703.5,5.0
AD9998,2024-08,65219047410,1165.5000000000002,30.0
612412,2024-08,63323082474,202.44,3.0
605075,2024-08,63323068310,33.3,1.0
630396,2024-08,63323082476,120.52,2.0
843922,2024-08,63323068310,33.3,1.0
606133,2024-08,65219047030,69.64,1.0
668994,2024-08,65219047910,61.43,1.0
TX0021,2024-08,65219047410,293.65,7.0
721177,2024-08,63323068310,100.14,3.0
KY0080,2024-08,65219047030,1431.7400000000002,17.0
798486,2024-08,65219015310,176.83999999999997,2.0
TX0323,2024-08,65219025810,4983.219999999999,11.0
821839,2024-08,63323053075,141.38,2.0
AF4044,2024-08,63323062655,73.98,1.0
TX0357,2024-08,63323087374,42.84,1.0
636224,2024-08,65219011810,0.0,0.0
717064,2024-08,63323062655,50.57,1.0
681923,2024-08,63323068610,47.5,1.0
825656,2024-08,63323053075,70.69,1.0
736265,2024-08,63323068810,51.64,1.0
CA2681,2024-08,63323068310,190.0,4.0
612195,2024-08,65219047910,231.52,4.0
721165,2024-08,63323068810,51.77,1.0
657849,2024-08,65219047220,80.0,1.0
AU6192,2024-08,63323086975,132.64,1.0
838539,2024-08,63323082474,55.16,1.0
736238,2024-08,63323068310,43.34,1.0
816118,2024-08,65219047410,69.87,3.0
GA0193,2024-08,63323062625,56.47,1.0
844230,2024-08,63323053075,398.0,10.0
NY2012,2024-08,63323053075,70.69,1.0
763778,2024-08,65219047220,75.86,1.0
821938,2024-08,63323053075,70.69,1.0
834880,2024-08,63323068610,133.32,3.0
650699,2024-08,63323062610,51.7,2.0
CA2656,2024-08,63323053075,73.02,1.0
AA3298,2024-08,65219047030,349.15999999999997,5.0
782829,2024-08,63323082474,54.9,1.0
743695,2024-08,63323053075,92.4,2.0
CA2673,2024-08,65219047030,93.33,1.0
MN5050,2024-08,63323053075,160.0,2.0
709157,2024-08,63323053075,147.82,2.0
GA2039,2024-08,65219047910,603.84,16.0
TX0174,2024-08,63323068810,198.44,5.0
630398,2024-08,63323082474,131.97,1.0
611642,2024-08,63323053075,42.0,1.0
631298,2024-08,65219047030,505.32,6.0
NY2371,2024-08,63323082476,60.26,1.0
630389,2024-08,63323053075,76.33,1.0
794718,2024-08,63323087074,44.0,1.0
AE0982,2024-08,63323068310,67.72,2.0
MI2059,2024-08,63323053075,92.4,2.0
627592,2024-08,63323053075,76.82,2.0
641329,2024-08,63323053075,70.69,1.0
SC2031,2024-08,65219047030,61.48,1.0
OR0002,2024-08,63323053075,73.2,1.0
GA0106,2024-08,63323053075,155.4,4.0
KY0078,2024-08,63323053075,70.69,1.0
712581,2024-08,65219047220,520.92,12.0
627576,2024-08,63323062625,56.47,1.0
659104,2024-08,63323068610,67.52,2.0
603139,2024-08,65219047030,278.56,4.0
AQ0105,2024-08,63323086910,49.94,1.0
670100,2024-08,65219047220,52.77,1.0
NY2045,2024-08,65219047030,918.0,9.0
605170,2024-08,65219047220,98.67,3.0
TX0226,2024-08,65219047410,4069.15,97.0
00,2024-08,65219047030,0.0,0.0
GA2038,2024-08,65219047030,715.5,9.0
716276,2024-08,65219011910,103.75,1.0
TX0207,2024-08,65219047030,90.2,2.0
721164,2024-08,63323068310,66.56,2.0
TX2003,2024-08,63323087310,59.78,2.0
796762,2024-08,65219047410,41.95,1.0
AB9983,2024-08,65219047410,718.76,28.0
OH2017,2024-08,63323066910,38.69,1.0
AW7993,2024-08,63323062610,57.76,2.0
FL0033,2024-08,63323053075,45.98,1.0
DE0002,2024-08,65219047220,960.0,12.0
DE0002,2024-08,63323068810,339.6,6.0
AQ8271,2024-08,65219047410,25.9,1.0
IN2026,2024-08,65219014810,0.0,0.0
BE6656,2024-08,65219047030,0.0,0.0
TX9016,2024-08,63323062655,73.2,1.0
758923,2024-08,65219047220,80.0,1.0
FL2303,2024-08,63323068610,0.0,0.0
NE2038,2024-08,65219047910,75.48,2.0
VA0072,2024-08,63323062625,72.4,1.0
NY2012,2024-08,63323086710,34.05,1.0
AE3221,2024-08,63323053075,70.69,1.0
AC0236,2024-08,63323062625,96.48,1.0
847011,2024-08,63323017876,34.1,1.0
KY0215,2024-08,63323062655,263.34000000000003,3.0
660773,2024-08,63323082476,100.2,2.0
606222,2024-08,63323086710,34.05,1.0
AX6197,2024-08,65219047220,105.54,2.0
657850,2024-08,63323068310,260.32,6.0
AP7608,2024-08,65219047910,-120.04,-2.0
FL2303,2024-08,63323068810,120.27,3.0
777284,2024-08,63323062610,23.5,1.0
611905,2024-08,63323017876,210.0,4.0
NY2136,2024-08,63323053075,150.34,2.0
721170,2024-08,63323068310,66.36,2.0
OH2001,2024-08,65219047030,835.68,12.0
AG6192,2024-08,65219047220,113.44,2.0
843071,2024-08,63323017876,62.28,2.0
VA0021,2024-08,63323082474,163.83,3.0
755982,2024-08,63323087374,50.6,1.0
NC0121,2024-08,63323062625,189.16,2.0
NY5029,2024-08,65219014410,58.48,1.0
LA0191,2024-08,63323068810,52.64,1.0
AU9472,2024-08,63323053075,70.69,1.0
TX0420,2024-08,65219047220,90.2,2.0
NY5065,2024-08,63323068610,44.44,1.0
AQ9799,2024-08,63323053075,80.0,1.0
TX0027,2024-08,63323086910,34.05,1.0
FL0246,2024-08,63323053075,193.05,5.0
NY5073,2024-08,63323086710,170.25,5.0
600854,2024-08,63323053075,39.9,1.0
FL0186,2024-08,63323062625,54.19,1.0
LA0120,2024-08,63323086910,56.4,2.0
803856,2024-08,63323082474,189.84,3.0
658500,2024-08,63323053075,716.4000000000001,18.0
CA2863,2024-08,63323017876,37.37,1.0
PA2196,2024-08,63323053075,92.4,2.0
AP7325,2024-08,63323062610,51.76,1.0
673890,2024-08,63323087374,75.93,1.0
NC0161,2024-08,63323068810,52.34,1.0
NY5035,2024-08,63323053075,77.36,2.0
FL0045,2024-08,63323068610,33.72,1.0
AD9998,2024-08,63323087074,149.57999999999998,6.0
605821,2024-08,65219014610,86.1,1.0
NY5014,2024-08,63323068810,98.75,2.0
IA2063,2024-08,63323053075,45.36,1.0
NJ2006,2024-08,65219014810,94.1,1.0
MA2007,2024-08,63323053075,141.38,2.0
709514,2024-08,63323053075,46.2,1.0
MA2455,2024-08,65219047220,72.14,1.0
650693,2024-08,63323053075,118.62,2.0
NY5029,2024-08,63323082476,120.52,2.0
809162,2024-08,63323053075,46.2,1.0
TX0549,2024-08,65219047220,45.1,1.0
NV2013,2024-08,63323053075,38.41,1.0
AQ1428,2024-08,63323082475,100.8,1.0
AD9998,2024-08,63323086910,408.6000000000001,12.0
AD9998,2024-08,63323082476,50.1,1.0
821905,2024-08,63323066910,0.0,0.0
657982,2024-08,65219022450,150.04,2.0
601051,2024-08,63323053075,38.4,1.0
CA0038,2024-08,65219047410,24.24,1.0
658482,2024-08,63323068310,38.69,1.0
WV0012,2024-08,63323068810,39.96,1.0
616791,2024-08,65219047030,279.18,3.0
AR2049,2024-08,63323017876,34.1,1.0
NY2045,2024-08,63323053075,149.56,2.0
VA0066,2024-08,65219047410,83.9,2.0
SD2010,2024-08,63323053075,282.76,4.0
OH2001,2024-08,65219047410,82.35,3.0
704140,2024-08,63323068610,0.0,0.0
846170,2024-08,65219047220,240.0,3.0
701379,2024-08,65219047910,116.92,4.0
FL0046,2024-08,63323068310,66.6,2.0
AG3142,2024-08,63323086910,68.1,2.0
OH2243,2024-08,63323053075,44.52,1.0
644476,2024-08,65219023610,-96.19,0.0
AJ3810,2024-08,63323053075,38.8,1.0
703019,2024-08,63323062600,84.27,1.0
IA0003,2024-08,63323053075,45.36,1.0
690505,2024-08,63323068610,52.25,1.0
NY2327,2024-08,63323082476,120.52,2.0
BC1555,2024-08,65219047220,48.97,1.0
NC0022,2024-08,63323087310,29.89,1.0
CO2004,2024-08,63323087374,79.0,1.0
MI2030,2024-08,65219025810,454.21,1.0
644406,2024-08,65219047220,160.0,2.0
MD0100,2024-08,63323068810,56.6,1.0
NY5093,2024-08,63323053075,74.04,1.0
PA0025,2024-08,63323017876,172.92000000000002,3.0
AX8527,2024-08,63323053075,141.38,2.0
712582,2024-08,63323053075,78.58,2.0
GA0073,2024-08,63323053075,45.98,1.0
650986,2024-08,65219047220,48.97,1.0
GA2039,2024-08,65219047030,1033.5,13.0
AQ3435,2024-08,65219023410,0.0,0.0
605170,2024-08,65219047030,46.34,1.0
CA0038,2024-08,65219022450,153.08,2.0
CA2663,2024-08,65219025810,452.77,1.0
674291,2024-08,65219047410,25.056,1.0
660773,2024-08,63323062610,123.75,3.0
PA0025,2024-08,63323053075,133.98000000000002,2.0
WA2224,2024-08,63323053075,73.21,1.0
763225,2024-08,63323068610,67.06,2.0
AB3559,2024-08,63323068310,47.5,1.0
AG5958,2024-08,65219047910,58.84,2.0
NY2162,2024-08,65219047220,85.84,2.0
627627,2024-08,63323062625,56.47,1.0
728527,2024-08,65219047910,32.18,1.0
FL0161,2024-08,63323062625,204.0,2.0
645097,2024-08,63323017876,28.62,1.0
723805,2024-08,63323068810,264.88,4.0
AX8527,2024-08,65219047410,83.9,2.0
TX2003,2024-08,63323062600,168.54,2.0
IL2026,2024-08,63323053075,70.69,1.0
VA0021,2024-08,63323053075,138.60000000000002,3.0
KS2054,2024-08,63323082476,237.16,4.0
727338,2024-08,63323053075,557.2,14.0
630289,2024-08,65219023825,-192.16,-2.0
IA2024,2024-08,63323053075,45.36,1.0
NC0071,2024-08,63323053075,44.52,1.0
NY2164,2024-08,65219047030,67.96,1.0
DE0002,2024-08,65219011910,87.41,1.0
NY5062,2024-08,63323082474,67.48,1.0
716276,2024-08,63323068610,255.64000000000004,7.0
622359,2024-08,63323086710,26.06,1.0
OH0016,2024-08,63323086774,46.92,1.0
788511,2024-08,63323087310,34.05,1.0
605170,2024-08,65219047410,159.44,8.0
NY5073,2024-08,65219047030,1263.3000000000002,15.0
782242,2024-08,63323062610,123.75,3.0
NY5064,2024-08,63323053075,70.69,1.0
600816,2024-08,65219011910,83.93,1.0
FL0019,2024-08,63323068310,66.6,2.0
AD4632,2024-08,63323086910,44.0,1.0
837803,2024-08,65219047030,367.14,6.0
IA2024,2024-08,65219047030,248.96,4.0
KY0080,2024-08,65219047220,422.15999999999997,8.0
AW7993,2024-08,65219047410,108.88,4.0
751715,2024-08,63323062610,23.5,1.0
721175,2024-08,63323053075,180.6,4.0
AJ2549,2024-08,63323082474,126.56,2.0
AD7157,2024-08,65219047910,52.5,1.0
721167,2024-08,63323068810,118.64999999999999,3.0
IL2386,2024-08,63323062625,219.6,4.0
775316,2024-08,63323087374,40.17,1.0
NY2163,2024-08,65219047220,42.92,1.0
LA0120,2024-08,63323068810,87.0,2.0
AX6097,2024-08,63323053075,52.5,1.0
AE5247,2024-08,65219047030,84.22,1.0
825505,2024-08,63323053075,46.2,1.0
NC0175,2024-08,63323062625,126.56,2.0
CO2073,2024-08,63323087074,44.0,1.0
NC0153,2024-08,63323068310,95.0,2.0
TX0420,2024-08,65219047410,1237.7399999999998,49.0
AH2869,2024-08,63323068310,44.44,1.0
648267,2024-08,63323062625,72.4,1.0
NC0121,2024-08,63323068610,43.63,1.0
AK2002,2024-08,63323068310,43.64,1.0
IA2029,2024-08,63323068610,0.0,0.0
AR0052,2024-08,63323082474,129.84,1.0
834880,2024-08,63323062625,144.8,2.0
788511,2024-08,63323087074,24.93,1.0
TX0083,2024-08,65219025810,453.02,1.0
659526,2024-08,63323053075,88.0,1.0
TX0027,2024-08,65219047220,52.77,1.0
821905,2024-08,63323068310,116.07,3.0
821816,2024-08,63323053075,70.69,1.0
821005,2024-08,63323068810,41.6,1.0
VA0066,2024-08,65219047220,105.54,2.0
AB0528,2024-08,63323017876,93.0,3.0
659494,2024-08,65219047220,147.96,2.0
LA0328,2024-08,63323017876,61.152,2.0
659014,2024-08,65219047220,43.09,1.0
SD2013,2024-08,63323053075,282.76,4.0
606404,2024-08,63323053075,148.8,2.0
729556,2024-08,65219047030,66.3,1.0
719733,2024-08,65219047220,46.4,1.0
605755,2024-08,63323068810,46.11,1.0
680653,2024-08,65219047910,113.22,3.0
729641,2024-08,63323068310,47.5,1.0
MI2191,2024-08,63323053075,46.2,1.0
742093,2024-08,63323053075,73.2,1.0
AG6192,2024-08,63323087074,24.93,1.0
687684,2024-08,63323068810,39.69,1.0
659481,2024-08,65219047030,122.62,2.0
AE6204,2024-08,65219047410,0.0,0.0
718354,2024-08,65219047220,41.66,1.0
AZ2050,2024-08,63323053075,114.69,3.0
619719,2024-08,65219047030,65.7,1.0
FL0209,2024-08,63323062600,0.0,0.0
TX0435,2024-08,65219047410,106.52,4.0
NY2402,2024-08,63323053075,-74.4,-1.0
NY5028,2024-08,65219014410,58.48,1.0
KY0087,2024-08,65219047410,0.0,0.0
AD4855,2024-08,63323068810,113.2,2.0
AR2049,2024-08,63323062610,25.85,1.0
MN5050,2024-08,65219047220,320.0,4.0
737581,2024-08,63323053075,183.92,4.0
782833,2024-08,63323082474,54.9,1.0
TX0207,2024-08,65219047410,155.2,8.0
FL0328,2024-08,65219047030,245.0,4.0
843384,2024-08,65219047030,278.56,4.0
AF5158,2024-08,63323017876,31.0,1.0
729560,2024-08,63323062610,45.6,1.0
729576,2024-08,63323068310,47.5,1.0
KY0059,2024-08,63323053075,215.78,3.0
738235,2024-08,65219047220,42.37,1.0
AX8527,2024-08,65219047030,84.22,1.0
TX0549,2024-08,65219047410,50.52,2.0
PA1151,2024-08,63323053075,46.2,1.0
721166,2024-08,63323068810,39.78,1.0
IL2017,2024-08,65219025810,900.6,2.0
TX0420,2024-08,63323062610,22.74,1.0
AN7319,2024-08,65219047030,397.5,5.0
640889,2024-08,63323062655,-79.6,-2.0
763669,2024-08,63323068810,130.5,3.0
WV0036,2024-08,65219023610,0.0,0.0
TX0420,2024-08,65219047910,230.72,8.0
